	molecule_chembl_id	units	IC50	canonical_smiles	pIC50	mols
538	CHEMBL191823	nM	3700.0	C[C@@H](c1cccc(F)c1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	4.431798275933005	<rdkit.Chem.rdchem.Mol object at 0x7f870f93c040>
539	CHEMBL192781	nM	1100.0	C[C@@H](c1cccc(Cl)c1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	4.958607314841775	<rdkit.Chem.rdchem.Mol object at 0x7f870f93c0b0>
540	CHEMBL195270	nM	3700.0	C[C@@H](c1cc(F)cc(F)c1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	4.431798275933005	<rdkit.Chem.rdchem.Mol object at 0x7f870f93c120>
541	CHEMBL366173	nM	1100.0	C[C@@H](c1ccc(F)c(F)c1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	4.958607314841775	<rdkit.Chem.rdchem.Mol object at 0x7f870f93c190>
542	CHEMBL364093	nM	2800.0	C[C@@H](c1ccc(F)c(Cl)c1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	4.552841968657781	<rdkit.Chem.rdchem.Mol object at 0x7f870f93c200>
543	CHEMBL365575	nM	280.0	C[C@@H](c1ccc(F)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	5.552841968657781	<rdkit.Chem.rdchem.Mol object at 0x7f870f93c270>
544	CHEMBL191354	nM	250.0	C[C@@H](c1ccc(Br)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	5.6020599913279625	<rdkit.Chem.rdchem.Mol object at 0x7f870f93c2e0>
545	CHEMBL190454	nM	170.0	C[C@@H](c1ccc(Cl)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	5.769551078621726	<rdkit.Chem.rdchem.Mol object at 0x7f870f93c350>
546	CHEMBL192365	nM	360.0	CSc1ccc([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)cc1.O=C(O)C(F)(F)F	5.443697499232712	<rdkit.Chem.rdchem.Mol object at 0x7f870f93c3c0>
547	CHEMBL194489	nM	600.0	C[C@@H](c1ccc(C(F)(F)F)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	5.221848749616356	<rdkit.Chem.rdchem.Mol object at 0x7f870f93c430>
548	CHEMBL370079	nM	3600.0	C[C@@H](c1ccc(S(C)(=O)=O)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	4.443697499232712	<rdkit.Chem.rdchem.Mol object at 0x7f870f93c4a0>
549	CHEMBL369888	nM	770.0	COc1ccc([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)cc1.O=C(O)C(F)(F)F	5.113509274827518	<rdkit.Chem.rdchem.Mol object at 0x7f870f93c510>
550	CHEMBL191933	nM	120.0	C[C@@H](c1ccc(-c2ccccc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	5.920818753952375	<rdkit.Chem.rdchem.Mol object at 0x7f870f93c580>
551	CHEMBL365996	nM	2000.0	C[C@@H](c1ccc(-c2ccccc2)c(F)c1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	4.698970004336019	<rdkit.Chem.rdchem.Mol object at 0x7f870f93c5f0>
552	CHEMBL362930	nM	7900.0	C[C@@H](c1ccc(N2CCCCC2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	4.102372908709558	<rdkit.Chem.rdchem.Mol object at 0x7f870f93c660>
553	CHEMBL552788	nM	1700.0	C[C@@H](c1ccc(C(=O)[n+]2ccc[nH]2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C([O-])C(F)(F)F	4.769551078621726	<rdkit.Chem.rdchem.Mol object at 0x7f870f93c6d0>
554	CHEMBL192396	nM	1500.0	C[C@@H](c1ccc(-c2nccs2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	4.823908740944319	<rdkit.Chem.rdchem.Mol object at 0x7f870f93c740>
555	CHEMBL191858	nM	240.0	C[C@@H](c1ccc(-c2ccccn2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	5.619788758288394	<rdkit.Chem.rdchem.Mol object at 0x7f870f93c7b0>
556	CHEMBL195205	nM	110.0	C[C@@H](c1ccc(-c2cccnc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	5.958607314841775	<rdkit.Chem.rdchem.Mol object at 0x7f870f93c820>
557	CHEMBL371846	nM	110.0	C[C@@H](c1ccc(-c2ccncc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	5.958607314841775	<rdkit.Chem.rdchem.Mol object at 0x7f870f93c890>
558	CHEMBL192449	nM	580.0	C[C@@H](c1ccc(-c2cncnc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	5.236572006437063	<rdkit.Chem.rdchem.Mol object at 0x7f870f93c900>
559	CHEMBL370240	nM	100.0	C[C@@H](c1ccc(-c2ccccc2F)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	6.0	<rdkit.Chem.rdchem.Mol object at 0x7f870f93c970>
560	CHEMBL191769	nM	86.0	C[C@@H](c1ccc(-c2ccccc2Cl)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	6.0655015487564325	<rdkit.Chem.rdchem.Mol object at 0x7f870f93c9e0>
561	CHEMBL365953	nM	110.0	COc1ccccc1-c1ccc([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)cc1.O=C(O)C(F)(F)F	5.958607314841775	<rdkit.Chem.rdchem.Mol object at 0x7f870f93ca50>
562	CHEMBL425375	nM	130.0	C[C@@H](c1ccc(-c2ccccc2C(F)(F)F)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	5.886056647693163	<rdkit.Chem.rdchem.Mol object at 0x7f870f93cac0>
563	CHEMBL372472	nM	150.0	Cc1ccccc1-c1ccc([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)cc1.O=C(O)C(F)(F)F	5.823908740944319	<rdkit.Chem.rdchem.Mol object at 0x7f870f93cb30>
564	CHEMBL192425	nM	75.0	CCOC(=O)c1cccc(-c2ccc([C@H](C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)c1.O=C(O)C(F)(F)F	6.1249387366083	<rdkit.Chem.rdchem.Mol object at 0x7f870f93cba0>
565	CHEMBL263326	nM	150.0	C[C@@H](c1ccc(-c2cccc(NS(C)(=O)=O)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	5.823908740944319	<rdkit.Chem.rdchem.Mol object at 0x7f870f93cc10>
566	CHEMBL195755	nM	56.0	C[C@@H](c1ccc(-c2cccc(C(=O)O)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	6.251811972993799	<rdkit.Chem.rdchem.Mol object at 0x7f870f93cc80>
567	CHEMBL365780	nM	110.0	C[C@@H](c1ccc(-c2cccc(S(C)(=O)=O)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	5.958607314841775	<rdkit.Chem.rdchem.Mol object at 0x7f870f93ccf0>
568	CHEMBL366031	nM	140.0	C[C@@H](c1ccc(-c2cccc(S(N)(=O)=O)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	5.853871964321762	<rdkit.Chem.rdchem.Mol object at 0x7f870f93cd60>
569	CHEMBL192117	nM	27.0	C[C@@H](c1ccc(-c2cccc(NS(=O)(=O)C(F)(F)F)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	6.568636235841013	<rdkit.Chem.rdchem.Mol object at 0x7f870f93cdd0>
570	CHEMBL192421	nM	100.0	C[C@@H](c1ccc(-c2cccc(C(N)=O)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	6.0	<rdkit.Chem.rdchem.Mol object at 0x7f870f93ce40>
571	CHEMBL192980	nM	510.0	C[C@@H](c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	5.292429823902063	<rdkit.Chem.rdchem.Mol object at 0x7f870f93ceb0>
572	CHEMBL195420	nM	0.25	N#Cc1ccc(N[C@@H]2CN[C@H](C(=O)N3CCC[C@H]3C#N)C2)nc1	8.602059991327963	<rdkit.Chem.rdchem.Mol object at 0x7f870f93cf20>
573	CHEMBL192165	nM	6.599999999999999	N#Cc1ccc(N[C@H]2CN[C@H](C(=O)N3CCC[C@H]3C#N)C2)nc1	7.180456064458132	<rdkit.Chem.rdchem.Mol object at 0x7f870f93cf90>
574	CHEMBL381626	nM	10.507175744985801	N#C[C@@H]1CCCN1C(=O)[C@@H]1CCCN1	6.978514003591028	<rdkit.Chem.rdchem.Mol object at 0x7f870f93d000>
575	CHEMBL191699	nM	9.7	N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](N)CN1	7.013228265733755	<rdkit.Chem.rdchem.Mol object at 0x7f870f93d070>
576	CHEMBL192882	nM	3.0	N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](NC2CCCCC2)CN1	7.522878745280337	<rdkit.Chem.rdchem.Mol object at 0x7f870f93d0e0>
577	CHEMBL195335	nM	0.53	N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](Nc2ccccc2)CN1	8.275724130399212	<rdkit.Chem.rdchem.Mol object at 0x7f870f93d150>
578	CHEMBL195804	nM	4.6	N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](NCc2ccccc2)CN1	7.337242168318426	<rdkit.Chem.rdchem.Mol object at 0x7f870f93d1c0>
579	CHEMBL194993	nM	1.9	N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](NCCc2ccccc2)CN1	7.721246399047171	<rdkit.Chem.rdchem.Mol object at 0x7f870f93d230>
580	CHEMBL539939	nM	5.5	N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](NC(=O)c2ccccc2)CN1	7.259637310505756	<rdkit.Chem.rdchem.Mol object at 0x7f870f93d2a0>
581	CHEMBL371585	nM	1.5	N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](NC(=O)Nc2ccccc2)CN1	7.823908740944319	<rdkit.Chem.rdchem.Mol object at 0x7f870f93d310>
582	CHEMBL195905	nM	95.0	C[C@@H](c1ccc(-c2cccc(-c3n[nH]c(O)n3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	6.022276394711152	<rdkit.Chem.rdchem.Mol object at 0x7f870f93d380>
583	CHEMBL364057	nM	110.0	C[C@@H](c1ccc(-c2cccc(-c3c[nH]c(O)n3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	5.958607314841775	<rdkit.Chem.rdchem.Mol object at 0x7f870f93d3f0>
584	CHEMBL190979	nM	98.0	C[C@@H](c1ccc(-c2cccc(-c3nc[nH]n3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	6.008773924307505	<rdkit.Chem.rdchem.Mol object at 0x7f870f93d460>
585	CHEMBL370033	nM	140.0	C[C@@H](c1ccc(-c2cccc(-c3noc(C4CC4)n3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	5.853871964321762	<rdkit.Chem.rdchem.Mol object at 0x7f870f93d4d0>
586	CHEMBL195378	nM	6.0	C[C@@H](c1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	7.221848749616356	<rdkit.Chem.rdchem.Mol object at 0x7f870f93d540>
587	CHEMBL370072	nM	3.0	C[C@@H](c1ccc(-c2cccc(-c3noc(O)n3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	7.522878745280337	<rdkit.Chem.rdchem.Mol object at 0x7f870f93d5b0>
588	CHEMBL195443	nM	130.0	COc1ccc(-c2ccc([C@H](C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)cc1.O=C(O)C(F)(F)F	5.886056647693163	<rdkit.Chem.rdchem.Mol object at 0x7f870f93d620>
589	CHEMBL191514	nM	390.0	Cc1ccc(-c2ccc([C@H](C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)cc1.O=C(O)C(F)(F)F	5.4089353929735005	<rdkit.Chem.rdchem.Mol object at 0x7f870f93d690>
590	CHEMBL193887	nM	710.0	C[C@@H](c1ccc(-c2ccc(NS(C)(=O)=O)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	5.1487416512809245	<rdkit.Chem.rdchem.Mol object at 0x7f870f93d700>
591	CHEMBL363175	nM	440.0	CCOC(=O)c1ccc(-c2ccc([C@H](C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)cc1.O=C(O)C(F)(F)F	5.356547323513812	<rdkit.Chem.rdchem.Mol object at 0x7f870f93d770>
592	CHEMBL191906	nM	370.0	C[C@@H](c1ccc(-c2ccc(C(=O)O)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	5.431798275933005	<rdkit.Chem.rdchem.Mol object at 0x7f870f93d7e0>
593	CHEMBL194437	nM	420.0	C[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	5.376750709602099	<rdkit.Chem.rdchem.Mol object at 0x7f870f93d850>
594	CHEMBL191812	nM	240.0	C[C@@H](c1ccc(-c2cc(F)cc(F)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	5.619788758288394	<rdkit.Chem.rdchem.Mol object at 0x7f870f93d8c0>
595	CHEMBL278729	nM	150.0	C[C@@H](c1ccc(-c2cc(F)ccc2F)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	5.823908740944319	<rdkit.Chem.rdchem.Mol object at 0x7f870f93d930>
596	CHEMBL195173	nM	60.0	C[C@@H](c1ccc(-c2ccc(F)c(F)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	6.221848749616356	<rdkit.Chem.rdchem.Mol object at 0x7f870f93d9a0>
597	CHEMBL363584	nM	37.0	C[C@@H](c1ccc(-c2ccc(F)cc2F)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	6.431798275933005	<rdkit.Chem.rdchem.Mol object at 0x7f870f93da10>
598	CHEMBL195739	nM	140.0	C[C@@H](c1ccc(-c2cccc(-n3cnnn3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	5.853871964321762	<rdkit.Chem.rdchem.Mol object at 0x7f870f93da80>
599	CHEMBL195667	nM	69.0	C[C@@H](c1ccc(-c2cccc(-c3nnco3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F	6.161150909262744	<rdkit.Chem.rdchem.Mol object at 0x7f870f93daf0>
600	CHEMBL426469	nM	249.9999999999999	Cc1[nH]nc2c1CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2	5.6020599913279625	<rdkit.Chem.rdchem.Mol object at 0x7f870f93db60>
601	CHEMBL197413	nM	110.00000000000004	N[C@@H](CC(=O)N1CCc2n[nH]c(C(F)(F)F)c2C1)Cc1cc(F)ccc1F	5.958607314841775	<rdkit.Chem.rdchem.Mol object at 0x7f870f93dbd0>
602	CHEMBL195721	nM	130.0	Cn1nc(C(F)(F)F)c2c1CCN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)C2	5.886056647693163	<rdkit.Chem.rdchem.Mol object at 0x7f870f93dc40>
603	CHEMBL191805	nM	150.0	Cn1nc2c(c1C(F)(F)F)CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2	5.823908740944319	<rdkit.Chem.rdchem.Mol object at 0x7f870f93dcb0>
604	CHEMBL196010	nM	180.0	N[C@@H](CC(=O)N1CCc2c(c(C(F)(F)F)nn2CC(F)(F)F)C1)Cc1cc(F)ccc1F	5.7447274948966935	<rdkit.Chem.rdchem.Mol object at 0x7f870f93dd20>
605	CHEMBL194979	nM	150.0	N[C@@H](CC(=O)N1CCc2nn(CC(F)(F)F)c(C(F)(F)F)c2C1)Cc1cc(F)ccc1F	5.823908740944319	<rdkit.Chem.rdchem.Mol object at 0x7f870f93dd90>
606	CHEMBL193885	nM	350.0	Cc1nn(-c2ccc(F)cc2)c2c1CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2	5.455931955649724	<rdkit.Chem.rdchem.Mol object at 0x7f870f93de00>
607	CHEMBL196114	nM	160.0	Cc1c2c(nn1-c1ccc(F)cc1)CCN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)C2	5.795880017344075	<rdkit.Chem.rdchem.Mol object at 0x7f870f93de70>
608	CHEMBL370269	nM	159.99999999999994	N[C@@H](CC(=O)N1CCc2n[nH]c(C(F)(F)C(F)(F)F)c2C1)Cc1cc(F)ccc1F	5.795880017344075	<rdkit.Chem.rdchem.Mol object at 0x7f870f93dee0>
609	CHEMBL369894	nM	220.0	Cn1nc(C(F)(F)C(F)(F)F)c2c1CCN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)C2	5.657577319177793	<rdkit.Chem.rdchem.Mol object at 0x7f870f93df50>
610	CHEMBL366166	nM	300.0	Cn1nc2c(c1C(F)(F)C(F)(F)F)CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2	5.522878745280337	<rdkit.Chem.rdchem.Mol object at 0x7f870f93dfc0>
611	CHEMBL373268	nM	270.00000000000006	N[C@@H](CC(=O)N1CCc2n[nH]c(-c3ccc(F)cc3)c2C1)Cc1cc(F)ccc1F	5.568636235841012	<rdkit.Chem.rdchem.Mol object at 0x7f870f93e030>
612	CHEMBL193802	nM	780.0	Cn1nc(-c2ccc(F)cc2)c2c1CCN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)C2	5.107905397309519	<rdkit.Chem.rdchem.Mol object at 0x7f870f93e0a0>
613	CHEMBL197301	nM	150.0	Cn1nc2c(c1-c1ccc(F)cc1)CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2	5.823908740944319	<rdkit.Chem.rdchem.Mol object at 0x7f870f93e110>
614	CHEMBL363606	nM	130.0	N[C@@H](CC(=O)N1CCc2noc(C(F)(F)F)c2C1)Cc1cc(F)ccc1F	5.886056647693163	<rdkit.Chem.rdchem.Mol object at 0x7f870f93e180>
615	CHEMBL197300	nM	38.99999999999999	N[C@@H](CC(=O)N1CCc2c(n[nH]c2C(F)(F)F)C1)Cc1cc(F)ccc1F	6.4089353929735005	<rdkit.Chem.rdchem.Mol object at 0x7f870f93e1f0>
616	CHEMBL196938	nM	72.0	Cn1nc(C(F)(F)F)c2c1CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2	6.142667503568732	<rdkit.Chem.rdchem.Mol object at 0x7f870f93e260>
617	CHEMBL371521	nM	130.0	Cn1nc2c(c1C(F)(F)F)CCN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)C2	5.886056647693163	<rdkit.Chem.rdchem.Mol object at 0x7f870f93e2d0>
618	CHEMBL425905	nM	159.99999999999994	N[C@@H](CC(=O)N1CCc2c(C3CC3)n[nH]c2C1)Cc1cc(F)ccc1F	5.795880017344075	<rdkit.Chem.rdchem.Mol object at 0x7f870f93e340>
619	CHEMBL195984	nM	85.0	N[C@@H](CC(=O)N1CCc2c(noc2C(F)(F)F)C1)Cc1cc(F)ccc1F	6.070581074285707	<rdkit.Chem.rdchem.Mol object at 0x7f870f93e3b0>
620	CHEMBL364461	nM	590.0	N[C@@H](CC(=O)N1CCCc2n[nH]c(C(F)(F)F)c21)Cc1cc(F)ccc1F	5.229147988357856	<rdkit.Chem.rdchem.Mol object at 0x7f870f93e420>
621	CHEMBL196333	nM	480.0	Cc1nc2c(s1)CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2	5.318758762624412	<rdkit.Chem.rdchem.Mol object at 0x7f870f93e490>
622	CHEMBL426649	nM	310.0	N[C@@H](CC(=O)N1CCc2nc(C(F)(F)F)sc2C1)Cc1cc(F)ccc1F	5.508638306165727	<rdkit.Chem.rdchem.Mol object at 0x7f870f93e500>
623	CHEMBL195547	nM	360.0	N[C@@H](CC(=O)N1CCc2nc(-c3ccc(F)cc3)sc2C1)Cc1cc(F)ccc1F	5.443697499232712	<rdkit.Chem.rdchem.Mol object at 0x7f870f93e570>
624	CHEMBL197352	nM	260.0	N[C@@H](CC(=O)N1CCc2nc(-c3ccc(C(F)(F)F)cc3)sc2C1)Cc1cc(F)ccc1F	5.585026652029182	<rdkit.Chem.rdchem.Mol object at 0x7f870f93e5e0>
625	CHEMBL425200	nM	380.0	CSc1ccc(-c2nc3c(s2)CN(C(=O)C[C@H](N)Cc2cc(F)ccc2F)CC3)cc1	5.42021640338319	<rdkit.Chem.rdchem.Mol object at 0x7f870f93e650>
626	CHEMBL372078	nM	130.0	CS(=O)(=O)c1ccc(-c2nc3c(s2)CN(C(=O)C[C@H](N)Cc2cc(F)ccc2F)CC3)cc1	5.886056647693163	<rdkit.Chem.rdchem.Mol object at 0x7f870f93e6c0>
627	CHEMBL425380	nM	290.0	N[C@@H](CC(=O)N1CCc2nc(C3CC3)oc2C1)Cc1cc(F)ccc1F	5.5376020021010435	<rdkit.Chem.rdchem.Mol object at 0x7f870f93e730>
628	CHEMBL363375	nM	95000.0	N[C@@H](CC(=O)N1CCc2sc(C(F)(F)F)nc2C1)Cc1cc(F)ccc1F	3.0222763947111524	<rdkit.Chem.rdchem.Mol object at 0x7f870f93e7a0>
629	CHEMBL195030	nM	26.0	N[C@@H](CC(=O)N1CCc2sc(-c3ccc(F)cc3)nc2C1)Cc1cc(F)ccc1F	6.585026652029182	<rdkit.Chem.rdchem.Mol object at 0x7f870f93e810>
630	CHEMBL381665	nM	13.0	N[C@@H](CC(=O)N1CCc2sc(-c3ccc(C(F)(F)F)cc3)nc2C1)Cc1cc(F)ccc1F	6.886056647693163	<rdkit.Chem.rdchem.Mol object at 0x7f870f93e880>
631	CHEMBL196881	nM	1.4	CS(=O)(=O)c1ccc(-c2nc3c(s2)CCN(C(=O)C[C@H](N)Cc2cc(F)ccc2F)C3)cc1	7.853871964321762	<rdkit.Chem.rdchem.Mol object at 0x7f870f93e8f0>
632	CHEMBL197082	nM	180.0	N[C@@H](CC(=O)N1CCc2oc(C3CC3)nc2C1)Cc1cc(F)ccc1F	5.7447274948966935	<rdkit.Chem.rdchem.Mol object at 0x7f870f93e960>
633	CHEMBL381200	nM	130.0	O=C(CNC1CC1)N1CCC[C@H]1B(O)O	5.886056647693163	<rdkit.Chem.rdchem.Mol object at 0x7f870f93e9d0>
634	CHEMBL382980	nM	75.0	O=C(CNC1CCC1)N1CCC[C@H]1B(O)O	6.1249387366083	<rdkit.Chem.rdchem.Mol object at 0x7f870f93ea40>
635	CHEMBL371429	nM	25.0	O=C(CNC1CCCC1)N1CCC[C@H]1B(O)O	6.6020599913279625	<rdkit.Chem.rdchem.Mol object at 0x7f870f93eab0>
636	CHEMBL371130	nM	27.0	O=C(CNC1CCCCC1)N1CCC[C@H]1B(O)O	6.568636235841013	<rdkit.Chem.rdchem.Mol object at 0x7f870f93eb20>
637	CHEMBL382974	nM	27.0	O=C(CNC1CCCCCCC1)N1CCC[C@H]1B(O)O	6.568636235841013	<rdkit.Chem.rdchem.Mol object at 0x7f870f93eb90>
638	CHEMBL196267	nM	58.0	O=C(CNC1CCCCCCCCC1)N1CCC[C@H]1B(O)O	6.236572006437063	<rdkit.Chem.rdchem.Mol object at 0x7f870f93ec00>
639	CHEMBL373269	nM	8.0	O=C(CNC12CC3CC(CC(C3)C1)C2)N1CCC[C@@H]1B(O)O	7.096910013008056	<rdkit.Chem.rdchem.Mol object at 0x7f870f93ec70>
640	CHEMBL372180	nM	61.0	CCCCCC12CCC(NCC(=O)N3CCC[C@H]3B(O)O)(CC1)CC2	6.214670164989233	<rdkit.Chem.rdchem.Mol object at 0x7f870f93ece0>
641	CHEMBL434184	nM	16000.0	CC(C)[C@@H](NC1CCCCC1)C(=O)N1CCC[C@H]1B(O)O	3.795880017344075	<rdkit.Chem.rdchem.Mol object at 0x7f870f93ed50>
642	CHEMBL196120	nM	20999.999999999985	C[C@@H](N)C(=O)N1CCC[C@H]1B(O)O	3.677780705266081	<rdkit.Chem.rdchem.Mol object at 0x7f870f93edc0>
643	CHEMBL427012	nM	12.0	O=C(CNC1C2CC3CC(C2)CC1C3)N1CCC[C@@H]1B(O)O	6.920818753952375	<rdkit.Chem.rdchem.Mol object at 0x7f870f93ee30>
644	CHEMBL381444	nM	560.0	CC12CC3(C)CC(C)(C1)CC(NCC(=O)N1CCC[C@@H]1B(O)O)(C2)C3	5.251811972993799	<rdkit.Chem.rdchem.Mol object at 0x7f870f93eea0>
645	CHEMBL196188	nM	1600.0	CN(CC(=O)N1CCC[C@@H]1B(O)O)C1C2CC3CC(C2)CC1C3	4.795880017344075	<rdkit.Chem.rdchem.Mol object at 0x7f870f93ef10>
646	CHEMBL196933	nM	7.8	O=C(CNC1CCCCCC1)N1CCC[C@H]1B(O)O	7.107905397309519	<rdkit.Chem.rdchem.Mol object at 0x7f870f93ef80>
647	CHEMBL195271	nM	32000.0	CCCC[C@@H](NC(=O)[C@@H](N)CC)B(O)O	3.494850021680094	<rdkit.Chem.rdchem.Mol object at 0x7f870f93eff0>
648	CHEMBL196180	nM	810.0	CCCC[C@@H](NC(=O)[C@@H](N)CCC)B(O)O	5.0915149811213505	<rdkit.Chem.rdchem.Mol object at 0x7f870f93f060>
649	CHEMBL194249	nM	370.0	CCCC[C@@H](NC(=O)[C@@H](N)CCCC)B(O)O	5.431798275933005	<rdkit.Chem.rdchem.Mol object at 0x7f870f93f0d0>
650	CHEMBL194250	nM	17000.0	CCCC[C@@H](NC(=O)[C@@H](N)C(C)C)B(O)O	3.769551078621726	<rdkit.Chem.rdchem.Mol object at 0x7f870f93f140>
651	CHEMBL196461	nM	2000.0	CCCC[C@@H](NC(=O)[C@@H](N)CN)B(O)O	4.698970004336019	<rdkit.Chem.rdchem.Mol object at 0x7f870f93f1b0>
652	CHEMBL373319	nM	1200.0	CCCC[C@@H](NC(=O)[C@@H](N)CCCN)B(O)O	4.920818753952375	<rdkit.Chem.rdchem.Mol object at 0x7f870f93f220>
653	CHEMBL194852	nM	4.5	CCCC[C@H](N)C(=O)N1CCC[C@@H]1B(O)O	7.346787486224656	<rdkit.Chem.rdchem.Mol object at 0x7f870f93f290>
654	CHEMBL194428	nM	15.0	NCC[C@H](N)C(=O)N1CCC[C@@H]1B(O)O	6.823908740944319	<rdkit.Chem.rdchem.Mol object at 0x7f870f93f300>
655	CHEMBL195189	nM	0.3	CC(C)[C@H](N)C(=O)N1CCC[C@@H]1B(O)O	8.522878745280337	<rdkit.Chem.rdchem.Mol object at 0x7f870f93f370>
