SMILES,title,i_i_glide_lignum,docking_status,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_i_glide_gscore,r_i_glide_lipo,r_i_glide_hbond,r_i_glide_metal,r_i_glide_rewards,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_erotb,r_i_glide_esite,r_i_glide_emodel,r_i_glide_energy,r_i_glide_einternal
[NH3+][C@@H](CC[NH2+]Cc1ccc(Cl)cc1)C(=O)N1CCC(F)CC1,"CHEMBL99506",272,Done,15.55,-7.95903,"glide_grid_1X70",-8.70443,-1.33943,-0.491402,-0,-2.48708,-29.4965,-22.181,0.604816,-0.18936,-87.8473,-51.6775,6.41707
[NH3+][C@@H](CCNCc1ccc(Cl)cc1)C(=O)N1CCC(F)CC1,"CHEMBL99506",273,Done,20.53,-7.03356,"glide_grid_1X70",-8.18176,-2.00356,-0.517886,-0,-1.91984,-29.6172,-19.7733,0.868708,-0.162322,-75.2734,-49.3906,7.11343
N[C@@H](CCNCc1ccc(Cl)cc1)C(=O)N1CCC(F)CC1,"CHEMBL99506",274,Done,26.77,-2.20623,"glide_grid_1X70",-3.77723,-1.16408,-0.280948,-0,-1.96049,-15.4923,-2.86637,0.873432,-0.04056,-20.4923,-18.3587,14.9555
N[C@@H](CC[NH2+]Cc1ccc(Cl)cc1)C(=O)N1CC=CCC1,"CHEMBL100370",275,Done,17.31,-7.0121,"glide_grid_1X70",-7.427,-1.43123,-0.626414,-0,-2.05547,-30.7749,-17.2185,0.97025,-0.162604,-74.873,-47.9935,8.98348
[NH3+][C@@H](CC[NH2+]Cc1ccc(Cl)cc1)C(=O)N1CC=CCC1,"CHEMBL100370",276,Done,14.23,-7.80643,"glide_grid_1X70",-8.55003,-1.51851,-0.6,-0,-2.27975,-26.7958,-23.9825,0.964715,-0.179318,-90.6386,-50.7783,10.3558
[NH3+][C@@H](CCNCc1ccc(Cl)cc1)C(=O)N1CC=CCC1,"CHEMBL100370",277,Done,19.99,-6.40469,"glide_grid_1X70",-7.53959,-1.54441,-0.421602,-0,-2.38052,-31.7777,-14.2231,0.679175,-0.14987,-78.4132,-46.0009,4.7994
N[C@@H](CCNCc1ccc(Cl)cc1)C(=O)N1CC=CCC1,"CHEMBL100370",278,Done,19.12,-3.70697,"glide_grid_1X70",-5.27217,-1.84949,-0.419693,-0,-1.93537,-31.5803,-2.85545,0.975833,-0.0361182,-44.0028,-34.4358,7.77689
NC(=[NH2+])NCC[C@H](N)C(=O)N1CCCCC1,"CHEMBL101401",279,Done,5.97,-4.27666,"glide_grid_1X70",-4.65386,-1.1198,-0.642353,-0,-2.46532,-20.7193,-5.50322,1.63423,-0.199174,-34.8884,-26.2225,6.66199
NC(=[NH2+])NCC[C@H]([NH3+])C(=O)N1CCCCC1,"CHEMBL101401",280,Done,5.14,-8.80865,"glide_grid_1X70",-9.25475,-1.0964,-0.859859,-0,-3.47865,-17.6416,-24.8282,1.13544,-0.348981,-82.622,-42.4698,6.54634
COc1cc2c(cc1OC)-c1nc(N)c(C[NH3+])c(-c3ccc(Cl)cc3Cl)c1C2,"CHEMBL122206",281,Done,3.17,-5.69045,"glide_grid_1X70",-5.85815,-0.0860343,-0.587448,-0,-1.09381,-30.3586,-16.7768,0.0794435,-0.135854,-71.9651,-47.1354,0.73294
COc1cc2c(cc1OC)-c1nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)c1C2,"CHEMBL122206",282,Done,2.89,-2.72867,"glide_grid_1X70",-3.56377,-0.133295,-0.376326,-0,-0.570683,-30.7255,-7.0745,0.113988,0,-45.7065,-37.8,1.91678
C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O,"CHEMBL139702",283,Done,9.76,-2.811,"glide_grid_1X70",-3.0341,-0.872497,-0.0154573,-0,-1.24514,-25.5985,-2.97883,0.825738,0,-32.5737,-28.5774,5.59615
N#C[C@@H]1CCCN1C(=O)C[NH2+][C@@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,"CHEMBL142703",285,Done,4.36,-5.09829,"glide_grid_1X70",-5.25139,-0.656622,-0.4,-0,-1.79365,-23.9566,-12.2388,0.796072,-0.163545,-52.6938,-36.1954,2.92208
[NH3+]CCCC[C@H]([NH3+])C(=O)N1CC[C@@H](O)C1,"CHEMBL144027",287,Done,13.98,-8.077,"glide_grid_1X70",-8.3762,-0.814398,-0.509156,-0,-3.03933,-21.2255,-27.8674,1.24359,-0.195625,-87.0968,-49.0929,7.2784
N[C@@H](CCCC[NH3+])C(=O)N1CC[C@@H](O)C1,"CHEMBL144027",288,Done,13.81,-4.85415,"glide_grid_1X70",-5.40595,-0.895323,-0.390883,-0,-2.59191,-23.587,-13.526,1.79052,-0.110108,-50.7666,-37.113,9.30119
N#C[C@@H]1CCCCN1C(=O)[C@H](N)CCCC[NH3+],"CHEMBL145813",289,Done,10.05,-4.02178,"glide_grid_1X70",-4.40618,-0.508087,-0.473334,-0,-1.67698,-16.7559,-14.7315,1.50832,-0.20858,-28.9678,-31.4874,20.0641
N#C[C@@H]1CCCCN1C(=O)[C@H]([NH3+])CCCC[NH3+],"CHEMBL145813",290,Done,12.31,-6.54152,"glide_grid_1X70",-6.98282,-0.84933,-0.403689,-0,-2.55135,-14.2996,-22.0123,1.04828,-0.209916,-61.6888,-36.3119,11.3293
NC(=[NH2+])NCCC[C@H]([NH3+])C(=O)N1CCCCC1,"CHEMBL145862",291,Done,6.94,-6.05915,"glide_grid_1X70",-6.34285,-1.34763,-0.467052,-0,-2.90898,-21.232,-18.8378,2.46309,-0.195,-67.4439,-40.0698,3.07323
NC(=[NH2+])NCCC[C@H](N)C(=O)N1CCCCC1,"CHEMBL145862",292,Done,6.68,-1.91706,"glide_grid_1X70",-2.48956,-1.20524,-0.35318,-0,-2.38512,-21.35,-5.50877,3.54373,-0.19594,-31.0414,-26.8587,5.37145
CCC[C@H]([NH3+])C(=O)N1CCCCC1,"CHEMBL146190",293,Done,2.23,-7.27456,"glide_grid_1X70",-7.49206,-1.19832,-0.486359,-0,-3.30669,-20.1548,-13.3127,0.648887,-0.144921,-58.5221,-33.4676,2.02602
CCC[C@H](N)C(=O)N1CCCCC1,"CHEMBL146190",294,Done,2.2,-3.99772,"glide_grid_1X70",-4.69682,-1.13112,-0.304,-0,-2.6203,-19.5101,-3.69322,0.935356,-0.0472653,-25.1363,-23.2033,9.46893
N#C[C@@H]1CCCCN1C(=O)[C@H](N)CC[NH3+],"CHEMBL146877",295,Done,2.2,-4.92606,"glide_grid_1X70",-5.08746,-0.391242,-0.456,-0,-2.28219,-16.7467,-13.6331,1.11754,-0.19327,-40.4036,-30.3798,11.9083
N#C[C@@H]1CCCCN1C(=O)[C@H]([NH3+])CC[NH3+],"CHEMBL146877",296,Done,2.19,-7.80683,"glide_grid_1X70",-8.69153,-0.820084,-0.558918,-0,-2.97347,-18.2707,-26.5851,0.776052,-0.213811,-78.9529,-44.8558,6.47617
N#C[C@@H]1CCCCN1C(=O)[C@H]([NH3+])CCN,"CHEMBL146877",297,Done,1.93,-5.02523,"glide_grid_1X70",-7.56103,-0.821998,-0.714099,-0,-2.75836,-19.4839,-19.4186,0.782279,-0.16186,-65.8593,-38.9025,2.64733
[NH3+][C@H](CO)C(=O)N1CCCCC1,"CHEMBL146995",298,Done,2.14,-7.26824,"glide_grid_1X70",-7.57924,-1.1514,-0.420453,-0,-3.23783,-17.408,-16.4901,0.724655,-0.150314,-54.4106,-33.8981,10.0693
N[C@H](CO)C(=O)N1CCCCC1,"CHEMBL146995",299,Done,1.86,-4.06581,"glide_grid_1X70",-4.59641,-1.0446,-0.366077,-0,-2.49894,-18.7549,-4.97378,1.04514,-0.0481162,-30.9851,-23.7287,2.4289
CCCC[C@H]([NH3+])C(=O)N1CCCCC1,"CHEMBL147314",300,Done,3.5,-7.14406,"glide_grid_1X70",-7.36156,-1.29242,-0.488268,-0,-3.21185,-22.0304,-13.2355,0.86243,-0.144604,-60.4909,-35.2659,2.20987
CCCC[C@H](N)C(=O)N1CCCCC1,"CHEMBL147314",301,Done,4.04,-3.69144,"glide_grid_1X70",-4.39054,-0.800144,-0.534668,-0,-2.29811,-20.9064,-5.66433,1.24249,-0.105134,-31.2134,-26.5708,5.34256
CC[C@H](C)[C@H]([NH3+])C(=O)N1CC[C@@H](O)C1,"CHEMBL147691",302,Done,3.02,-6.79331,"glide_grid_1X70",-7.01511,-0.883393,-0.468071,-0,-2.89847,-22.3536,-15.6841,0.848385,-0.143258,-63.2054,-38.0377,2.34611
CC[C@H](C)[C@H](N)C(=O)N1CC[C@@H](O)C1,"CHEMBL147691",303,Done,2.46,-3.35006,"glide_grid_1X70",-4.03966,-0.933639,-0.197211,-0,-2.3239,-22.0451,-4.12239,1.22217,-0.0864671,-33.5261,-26.1675,1.10296
N[C@@H](CC[NH3+])C(=O)N1CCCCC1,"CHEMBL147923",304,Done,2.2,-7.1147,"glide_grid_1X70",-7.3972,-1.20179,-0.558867,-0,-3.23091,-17.0797,-13.8844,0.643217,-0.112194,-51.3987,-30.9641,6.84584
[NH3+]CC[C@H]([NH3+])C(=O)N1CCCCC1,"CHEMBL147923",305,Done,2.15,-8.58517,"glide_grid_1X70",-9.18937,-1.12266,-0.470424,-0,-3.44615,-17.4084,-24.7051,0.637511,-0.211469,-84.8284,-42.1135,3.01876
NCC[C@H]([NH3+])C(=O)N1CCCCC1,"CHEMBL147923",306,Done,2.1,-5.79632,"glide_grid_1X70",-8.15792,-1.12965,-0.583881,-0,-3.19882,-19.9449,-18.2672,0.643217,-0.151469,-65.3329,-38.2121,5.82423
CC[C@H](C)[C@H]([NH3+])C(=O)N(C)C,"CHEMBL148002",307,Done,1.71,-5.7037,"glide_grid_1X70",-5.9189,-0.320543,-0.49301,-0,-2.78,-15.9558,-14.7668,0.830805,-0.143343,-49.8354,-30.7226,1.00532
CC[C@H](C)[C@H](N)C(=O)N(C)C,"CHEMBL148002",308,Done,1.68,-3.09105,"glide_grid_1X70",-3.79555,-0.287528,-0.573938,-0,-2.24979,-14.064,-7.19359,1.19909,-0.101147,-23.4414,-21.2576,6.68086
[NH3+][C@H](C(=O)N1CCCCC1)C1CCCCC1,"CHEMBL148025",309,Done,2.39,-7.03653,"glide_grid_1X70",-7.23423,-1.08577,-0.414871,-0,-2.88669,-26.2089,-13.9237,0.701739,-0.14964,-67.0141,-40.1326,3.15216
N[C@H](C(=O)N1CCCCC1)C1CCCCC1,"CHEMBL148025",310,Done,2.25,-2.76027,"glide_grid_1X70",-3.50667,-0.500791,-0.304,-0,-2.02345,-26.0427,-1.87039,1.01012,-0.105853,-32.7464,-27.913,3.73248
CC[C@H](C)[C@H]([NH3+])C(=O)N1CCCCCC1,"CHEMBL148127",311,Done,4.65,-7.40918,"glide_grid_1X70",-7.60348,-1.31107,-0.428297,-0,-3.07966,-20.878,-14.0171,0.513106,-0.151091,-58.6067,-34.895,3.34588
CC[C@H](C)[C@H](N)C(=O)N1CCCCCC1,"CHEMBL148127",312,Done,4.28,-4.0203,"glide_grid_1X70",-4.7753,-1.34527,-0.244233,-0,-2.43265,-18.3074,-3.45145,0.738865,-0.0589191,-28.0727,-21.7589,1.92458
CC[C@H](C)[C@H]([NH3+])C(=O)N1CC[C@H](F)C1,"CHEMBL148261",313,Done,2.27,-7.42013,"glide_grid_1X70",-7.65843,-0.782135,-0.509584,-0,-3.5064,-20.8225,-14.8596,0.556373,-0.146617,-62.8568,-35.6821,1.73434
CC[C@H](C)[C@H](N)C(=O)N1CC[C@H](F)C1,"CHEMBL148261",314,Done,2.72,-4.06498,"glide_grid_1X70",-4.71988,-0.733959,-0.258917,-0,-2.89434,-20.8538,-3.39242,0.801444,-0.0825469,-31.8727,-24.2463,1.30302
CC[C@H]([NH3+])C(=O)N1CCCCC1,"CHEMBL148285",315,Done,1.71,-7.53894,"glide_grid_1X70",-7.76344,-1.20217,-0.42624,-0,-3.40867,-18.9799,-13.3538,0.369167,-0.143463,-57.6014,-32.3337,1.79232
CC[C@H](N)C(=O)N1CCCCC1,"CHEMBL148285",316,Done,1.63,-4.30406,"glide_grid_1X70",-4.98776,-1.14627,-0.249587,-0,-2.74232,-18.8366,-2.61849,0.532482,-0.0474584,-26.4757,-21.4551,3.28482
N[C@@H](CCC[NH3+])C(=O)N1CCSC1,"CHEMBL148954",317,Done,3.56,-6.18526,"glide_grid_1X70",-6.53846,-0.75295,-0.72,-0,-2.65593,-21.7781,-15.9913,1.18214,-0.10412,-57.9454,-37.7693,7.0804
[NH3+]CCC[C@H]([NH3+])C(=O)N1CCSC1,"CHEMBL148954",318,Done,3.72,-8.28863,"glide_grid_1X70",-8.76963,-0.907779,-0.456959,-0,-3.19732,-22.863,-24.599,0.820714,-0.195295,-87.0139,-47.462,5.00414
[NH3+]CCCC[C@H]([NH3+])C(=O)N1CCSC1,"CHEMBL148955",319,Done,7.18,-8.69119,"glide_grid_1X70",-9.07379,-0.937668,-0.634294,-0,-3.13863,-22.8001,-26.9603,0.97932,-0.202505,-89.8752,-49.7605,8.75169
N[C@@H](CCCC[NH3+])C(=O)N1CCSC1,"CHEMBL148955",320,Done,7.13,-7.30577,"glide_grid_1X70",-7.74907,-1.06147,-0.837335,-0,-3.15853,-22.2557,-16.4394,0.986956,-0.1,-59.8694,-38.6951,9.17188
O=C([C@@H]1CCC[NH2+]1)[C@@H]1CCC[C@H]1B(O)O,"CHEMBL151461",321,Done,2.06,-6.13621,"glide_grid_1X70",-6.50631,-0.202253,-0.571751,-0,-2.18813,-18.2345,-23.6396,1.11056,-0.197077,-64.3351,-41.8741,1.96497
O=C([C@@H]1CCCN1)[C@@H]1CCC[C@H]1B(O)O,"CHEMBL151461",322,Done,2.13,-3.67743,"glide_grid_1X70",-4.13163,-0.159332,-0.0896815,-0,-1.97001,-18.6474,-13.169,1.11948,-0.124375,-40.665,-31.8164,3.12691
[NH3+][C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(S(=O)(=O)C(F)(F)F)cc2)C1,"CHEMBL168281",325,Done,10.19,-5.89768,"glide_grid_1X70",-6.16598,-0.907254,-0.452549,-0,-0.402839,-38.0242,-16.4688,0.423863,-0.455663,-80.5624,-54.493,4.56753
N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(S(=O)(=O)C(F)(F)F)cc2)C1,"CHEMBL168281",326,Done,9.7,-3.47723,"glide_grid_1X70",-4.08333,-1.19099,-0.252977,-0,-0.48151,-37.3878,-5.22404,0.607829,-0.112686,-47.1302,-42.6119,13.7231
[NH3+][C@H](C(=O)N1CCCC1)[C@@H]1CC[C@@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)C1,"CHEMBL168866",327,Done,12.65,-7.45353,"glide_grid_1X70",-7.71603,-1.49834,-0.420759,-0,-1.9085,-34.8871,-16.2837,0.512699,-0.214219,-86.311,-51.1707,2.54619
N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)C1,"CHEMBL168866",328,Done,11.51,-4.5525,"glide_grid_1X70",-5.1612,-1.49584,-0.309526,-0,-1.40353,-36.4892,-5.20582,0.735504,-0.0824779,-55.6547,-41.6951,1.01105
CS(=O)(=O)c1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H]([NH3+])C(=O)N3CCCC3)C2)cc1,"CHEMBL168986",329,Done,9.33,-6.66308,"glide_grid_1X70",-6.90628,-0.927004,-0.482238,-0,-1.35145,-33.2978,-17.8222,0.450443,-0.25781,-81.2545,-51.12,5.33347
CS(=O)(=O)c1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)C2)cc1,"CHEMBL168986",330,Done,9.3,-3.46807,"glide_grid_1X70",-4.11307,-1.18808,-0.260964,-0,-0.648431,-36.6396,-4.81474,0.646228,-0.107633,-45.7268,-41.4543,13.982
NS(=O)(=O)c1ccc(S(=O)(=O)N[C@@H]2CC[C@@H]([C@H]([NH3+])C(=O)N3CCCC3)C2)cc1,"CHEMBL169179",331,Done,14.78,-6.99951,"glide_grid_1X70",-7.26371,-0.957088,-0.552403,-0,-0.789117,-35.791,-21.3666,0.448576,-0.419141,-89.4397,-57.1576,3.58856
N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@@H](NS(=O)(=O)c2ccc(S(N)(=O)=O)cc2)C1,"CHEMBL169179",332,Done,14.44,-4.19352,"glide_grid_1X70",-4.79922,-1.02584,-0.236336,-0,-0.693884,-32.4296,-10.4556,0.643544,-0.296883,-56.5683,-42.8852,2.44966
CS(=O)(=O)c1ccc(S(=O)(=O)N[C@@H]2CC[C@@H]([C@H]([NH3+])C(=O)N3CCCC3)C2)cc1,"CHEMBL169204",333,Done,10.12,-6.80879,"glide_grid_1X70",-7.05199,-1.02499,-0.454302,-0,-0.711171,-35.7738,-21.6818,0.450443,-0.271016,-87.4169,-57.4556,5.89693
CS(=O)(=O)c1ccc(S(=O)(=O)N[C@@H]2CC[C@@H]([C@H](N)C(=O)N3CCCC3)C2)cc1,"CHEMBL169204",334,Done,9.56,-4.10264,"glide_grid_1X70",-4.74764,-1.28343,-0.243453,-0,-0.990503,-31.1201,-7.58928,0.646228,-0.182076,-51.5971,-38.7094,1.41832
[NH3+][C@H](C(=O)N1CCCC1)[C@H]1CC[C@@H](OC(=O)Nc2ccc(I)cc2)C1,"CHEMBL169758",335,Done,9.02,-5.90793,"glide_grid_1X70",-6.16583,-1.51271,-0.826719,-0,0.207177,-34.3677,-18.2657,0.574481,-0.149808,-73.891,-52.6334,8.52677
N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@@H](OC(=O)Nc2ccc(I)cc2)C1,"CHEMBL169758",336,Done,8.93,-3.20747,"glide_grid_1X70",-3.82457,-1.05229,-0.233424,-0,-0.657026,-32.2821,-4.89557,0.576789,-0.110172,-47.604,-37.1777,2.05874
[NH3+][C@H](C(=O)N1CCCC1)[C@H]1CC[C@@H](NC(=O)c2cccc3ccccc23)C1,"CHEMBL169812",337,Done,12.1,-7.20519,"glide_grid_1X70",-7.44279,-0.97082,-0.487774,-0,-1.78896,-37.0645,-18.2061,0.601921,-0.213028,-82.7955,-55.2705,14.4013
N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@@H](NC(=O)c2cccc3ccccc23)C1,"CHEMBL169812",338,Done,11.35,-4.40097,"glide_grid_1X70",-5.05717,-1.18677,-0.425503,-0,-1.25587,-41.5423,-5.99857,0.864125,-0.0762573,-57.4038,-47.5409,9.06142
[NH3+][C@H](C(=O)N1CCCC1)[C@@H]1CC[C@@H](NS(=O)(=O)c2ccc(C(=O)[O-])cc2)C1,"CHEMBL169962",339,Done,10.34,-6.10724,"glide_grid_1X70",-6.37144,-0.797972,-0.407094,-0,-1.46792,-33.8689,-15.2558,0.525141,-0.241775,-76.4606,-49.1247,9.07724
N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@@H](NS(=O)(=O)c2ccc(C(=O)[O-])cc2)C1,"CHEMBL169962",340,Done,10.26,-3.40674,"glide_grid_1X70",-4.01244,-0.749108,-0.67184,-0,-0.594436,-29.5013,-7.36695,0.753652,-0.170599,-46.8605,-36.8682,3.84114
[NH3+][C@H](C(=O)N1CCCC1)[C@H]1CCC[C@H](OC(=O)Nc2ccc(I)cc2)C1,"CHEMBL170051",341,Done,6.33,-6.91718,"glide_grid_1X70",-7.15918,-1.65536,-0.485822,-0,-1.13937,-39.7749,-14.1343,0.380632,-0.150378,-85.5154,-53.9091,5.25082
N[C@H](C(=O)N1CCCC1)[C@H]1CCC[C@H](OC(=O)Nc2ccc(I)cc2)C1,"CHEMBL170051",342,Done,5.35,-1.9972,"glide_grid_1X70",-2.6445,-0.323847,-0.54376,-0,0.818656,-31.7555,-9.62994,0.545885,-0.109165,-39.1559,-41.3854,13.6691
COc1ccc(NC(=O)O[C@@H]2CCC[C@H]([C@H]([NH3+])C(=O)N3CCSC3)C2)cc1,"CHEMBL171033",343,Done,6.31,-5.69306,"glide_grid_1X70",-5.99536,-0.882036,-0.469612,-0,-0.929681,-34.9565,-16.1394,0.615362,-0.160653,-70.5289,-51.0959,13.5433
COc1ccc(NC(=O)O[C@@H]2CCC[C@H]([C@H](N)C(=O)N3CCSC3)C2)cc1,"CHEMBL171033",344,Done,5.78,-2.58591,"glide_grid_1X70",-3.12941,-1.67662,-0.319603,-0,0.978903,-36.3373,-6.70083,0.88314,-0.173235,-40.8973,-43.0382,10.6988
NS(=O)(=O)c1ccc(S(=O)(=O)N[C@H]2CC[C@@H]([C@H]([NH3+])C(=O)N3CCCC3)C2)cc1,"CHEMBL171290",345,Done,15.57,-7.64512,"glide_grid_1X70",-7.90932,-1.03609,-0.797839,-0,-0.924502,-35.0874,-23.4152,0.448576,-0.33281,-94.5111,-58.5027,5.1972
N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@H](NS(=O)(=O)c2ccc(S(N)(=O)=O)cc2)C1,"CHEMBL171290",346,Done,14.64,-4.37819,"glide_grid_1X70",-4.98389,-1.02362,-0.239821,-0,-0.709426,-31.9296,-11.8307,0.643544,-0.283488,-55.2726,-43.7602,4.44272
NS(=O)(=O)c1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H]([NH3+])C(=O)N3CCCC3)C2)cc1,"CHEMBL171342",347,Done,13.12,-6.93053,"glide_grid_1X70",-7.19473,-0.870217,-0.779504,-0,-0.60926,-40.4076,-21.007,0.448576,-0.212889,-93.0243,-61.4146,4.83914
N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(S(N)(=O)=O)cc2)C1,"CHEMBL171342",348,Done,13.56,-3.47179,"glide_grid_1X70",-4.07749,-0.917896,-0.397895,-0,-0.0431127,-41.0303,-8.00642,0.643544,-0.109648,-55.1836,-49.0367,6.34709
[NH3+][C@@H](C(=O)N1CCSC1)[C@H]1CC[C@@H](OC(=O)Nc2cccc3ccccc23)C1,"CHEMBL171430",349,Done,11,-6.57195,"glide_grid_1X70",-6.94445,-1.22977,-0.395964,-0,-1.65551,-34.4231,-15.251,0.513309,-0.167713,-79.9131,-49.6741,3.82949
N[C@@H](C(=O)N1CCSC1)[C@H]1CC[C@@H](OC(=O)Nc2cccc3ccccc23)C1,"CHEMBL171430",350,Done,9.82,-3.78254,"glide_grid_1X70",-4.23404,-0.8546,-0.443132,-0,-0.779066,-36.0731,-6.08375,0.736632,-0.177658,-50.2276,-42.1569,8.75334
[NH3+][C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(C(=O)[O-])cc2)C1,"CHEMBL171437",351,Done,17.45,-7.1624,"glide_grid_1X70",-7.4266,-0.952216,-0.806936,-0,-1.65801,-36.1631,-16.722,0.525141,-0.218129,-82.532,-52.8851,19.5387
N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(C(=O)[O-])cc2)C1,"CHEMBL171437",352,Done,10.16,-3.47344,"glide_grid_1X70",-4.07914,-0.913933,-0.668518,-0,-0.544209,-32.0587,-6.50078,0.753652,-0.128083,-47.9288,-38.5595,4.6
N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@H](NC(=O)Nc2cccc3ccccc23)C1,"CHEMBL171609",354,Done,11.4,-2.92026,"glide_grid_1X70",-3.59556,-0.894937,-0.472276,-0,-0.352359,-39.7559,-4.23652,0.804088,-0.0568003,-43.1367,-43.9924,17.2092
[NH3+][C@H](C(=O)N1CCCC1)[C@H]1CCC[C@@H](OC(=O)Nc2ccc(I)cc2)C1,"CHEMBL171733",355,Done,4.95,-5.49933,"glide_grid_1X70",-5.74133,-0.78937,-0.433814,-0,-1.0998,-32.4392,-13.4195,0.380632,-0.164093,-71.1195,-45.8587,2.88563
N[C@H](C(=O)N1CCCC1)[C@H]1CCC[C@@H](OC(=O)Nc2ccc(I)cc2)C1,"CHEMBL171733",356,Done,4.29,-2.73197,"glide_grid_1X70",-3.37927,-1.57631,-0.285366,-0,0.231693,-35.9456,-3.01002,0.545885,-0.0463907,-38.5542,-38.9556,14.4753
[NH3+][C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](OC(=O)Nc2ccc(I)cc2)C1,"CHEMBL172057",357,Done,9.43,-6.90011,"glide_grid_1X70",-7.15801,-1.67981,-0.43565,-0,-1.18616,-39.2668,-14.2207,0.402137,-0.16209,-84.9806,-53.4875,5.60709
N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](OC(=O)Nc2ccc(I)cc2)C1,"CHEMBL172057",358,Done,8.42,-4.12273,"glide_grid_1X70",-4.73983,-1.60209,-0.36318,-0,-0.572293,-39.1102,-5.13293,0.576789,-0.0536074,-48.2606,-44.2431,19.5233
[NH3+][C@H](C(=O)N1CCCC1)[C@@H]1CC[C@H](OC(=O)Nc2ccc(I)cc2)C1,"CHEMBL172276",359,Done,8.36,-5.64206,"glide_grid_1X70",-5.89996,-1.02256,-0.531011,-0,-0.495506,-34.0608,-15.6851,0.402137,-0.197221,-67.1841,-49.7459,11.632
N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@H](OC(=O)Nc2ccc(I)cc2)C1,"CHEMBL172276",360,Done,8.9,-3.67232,"glide_grid_1X70",-4.28942,-1.43182,-0.253682,-0,-0.730186,-33.9465,-4.41242,0.576789,-0.0913369,-49.4799,-38.3589,3.4647
[NH3+][C@@H](C(=O)N1CCSC1)[C@H]1CC[C@@H](OC(=O)Nc2cccc(F)c2)C1,"CHEMBL172624",361,Done,11.77,-5.82141,"glide_grid_1X70",-6.19391,-0.885372,-0.644246,-0,-0.909272,-28.5649,-17.9708,0.596183,-0.227333,-67.1745,-46.5358,7.94586
N[C@@H](C(=O)N1CCSC1)[C@H]1CC[C@@H](OC(=O)Nc2cccc(F)c2)C1,"CHEMBL172624",362,Done,10.48,-2.90394,"glide_grid_1X70",-3.35544,-0.79407,-0.510402,-0,-0.437822,-31.1461,-5.79681,0.855868,-0.0421872,-37.8226,-36.9429,12.964
[NH3+][C@H](C(=O)N1CCSC1)[C@H]1CC[C@@H](OC(=O)Nc2cccc(F)c2)C1,"CHEMBL172631",363,Done,11.01,-6.88436,"glide_grid_1X70",-7.25686,-1.03611,-0.632365,-0,-1.63931,-35.5824,-16.9245,0.596183,-0.227466,-83.7613,-52.5069,3.63242
N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@@H](OC(=O)Nc2cccc(F)c2)C1,"CHEMBL172631",364,Done,10.44,-3.61741,"glide_grid_1X70",-4.06891,-1.4612,-0.304,-0,-0.549648,-36.9374,-4.6938,0.855868,-0.0589857,-47.4067,-41.6312,9.53447
[NH3+][C@H](C(=O)N1CCCC1)[C@H]1CC[C@@H](OC(=O)Nc2ccccc2-c2ccccc2)C1,"CHEMBL172730",365,Done,12.78,-6.96081,"glide_grid_1X70",-7.21871,-1.4919,-0.439713,-0,-1.63647,-36.1548,-15.6088,0.660459,-0.162024,-80.9952,-51.7636,7.20174
N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@@H](OC(=O)Nc2ccccc2-c2ccccc2)C1,"CHEMBL172730",366,Done,10.99,-2.9786,"glide_grid_1X70",-3.5957,-0.837255,-0.234171,-0,-1.05343,-36.1741,-3.63997,0.947725,-0.0638728,-46.4965,-39.814,7.06734
N#C[C@@H]1CCC[C@H]1C(=O)C[NH2+]CCc1ccccc1,"CHEMBL175034",368,Done,13.5,-6.48457,"glide_grid_1X70",-7.38447,-1.04107,-0.840517,-0,-2.33053,-23.4526,-20.5533,1.33204,-0.248765,-69.5936,-44.0058,9.05547
