SMILES,title,i_i_glide_lignum,docking_status,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_i_glide_gscore,r_i_glide_lipo,r_i_glide_hbond,r_i_glide_metal,r_i_glide_rewards,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_erotb,r_i_glide_esite,r_i_glide_emodel,r_i_glide_energy,r_i_glide_einternal
Cn1c(=O)c2c([nH+]c(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2c(CC(=O)[O-])cccc21,"CHEMBL2147085",832,"NO POSES STORED FOR LIGAND",4.18,,,,,,,,,,,,,,
Cn1c(=O)c2c([nH+]c(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2cccc(C(=O)[O-])c21,"CHEMBL2147189",837,"NO POSES STORED FOR LIGAND",2.78,,,,,,,,,,,,,,
CC(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(C)=O)cc2)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2)cc1,"CHEMBL2153742",846,"NO POSES STORED FOR LIGAND",6,,,,,,,,,,,,,,
COC(=O)c1ccc(OP(=O)(Oc2ccc(C(=O)OC)cc2)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2)cc1,"CHEMBL2153743",848,"NO GOOD POSES FOUND",0.76,,,,,,,,,,,,,,
CCOC(=O)CNC(=O)c1ccc(OP(=O)(Oc2ccc(C(=O)NCC(=O)OCC)cc2)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2)cc1,"CHEMBL2153744",850,"NO POSES STORED FOR LIGAND",26.85,,,,,,,,,,,,,,
[NH3+][C@@H](CC(=O)NC1(c2cccc(-c3cnc([C@@H]4CCCCN4)s3)c2)CCS(=O)(=O)CC1)Cc1ccccc1F,"CHEMBL2206473",859,"NO POSES STORED FOR LIGAND",6.81,,,,,,,,,,,,,,
CC(=O)c1cccc(NC(=O)Cc2c(C)[nH+]c(CC(C)C)c(CN)c2-c2ccc(C)cc2)c1,"CHEMBL3215827",909,"NO POSES STORED FOR LIGAND",6.13,,,,,,,,,,,,,,
Cc1ccc(-c2c(CN)c(CC(C)C)[nH+]c3ccc(CCCCCC(=O)[O-])cc23)cc1,"CHEMBL3216495",947,"NO POSES STORED FOR LIGAND",8.28,,,,,,,,,,,,,,
CCCCCCCCCCCCCCCCC(=O)OC[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)C(=CC[C@H]4[C@@H]5CC[C@H]([C@H](C)/C=C/[C@@H](CC)C(C)C)[C@@]5(C)CC[C@@H]43)C2)[C@H](O)[C@@H](O)[C@@H]1O,"CHEMBL3220153",968,"NO GOOD POSES FOUND",28.9,,,,,,,,,,,,,,
CC(C)CC(=O)OCCC#Cc1ccc(-c2ccc(COC(=O)CC(C)C)s2)s1,"CHEMBL3343901",969,"INVALID ATOM(S), ETC.",0.52,,,,,,,,,,,,,,
COCc1ccc(-c2ccc(-c3cccs3)s2)s1,"CHEMBL3343902",970,"INVALID ATOM(S), ETC.",0.03,,,,,,,,,,,,,,
CCOCc1ccc(-c2ccc(-c3cccs3)s2)s1,"CHEMBL3343903",971,"INVALID ATOM(S), ETC.",0.04,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)NC[C@@H]2C[C@@H]3CCCC[C@@H]3N2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1,"CHEMBL3357780",973,"NO POSES STORED FOR LIGAND",5.86,,,,,,,,,,,,,,
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1csc(CO)n1)c(=O)n2C,"CHEMBL3616888",990,"NO POSES STORED FOR LIGAND",6.55,,,,,,,,,,,,,,
CC#CCn1c(N2CCC[C@@H](NC(C)=O)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,"CHEMBL3616894",991,"NO GOOD POSES FOUND",0.21,,,,,,,,,,,,,,
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1nc(OC)c3ccccc3n1)c(=O)n2C,"CHEMBL3616901",994,"NO GOOD POSES FOUND",0.49,,,,,,,,,,,,,,
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1nn(-c3ccccc3)nc1C)c(=O)n2C,"CHEMBL3616907",996,"NO GOOD POSES FOUND",0.16,,,,,,,,,,,,,,
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1ccc(-n3cncn3)cc1)c(=O)n2C,"CHEMBL3616909",998,"NO GOOD POSES FOUND",0.17,,,,,,,,,,,,,,
[NH3+][C@@H](CC(=O)N1CCc2c(nc(-c3cccs3)nc2C(F)(F)F)C1)CN1C(=O)CCC(F)(F)[C@@H]1[O-],"CHEMBL3644792",1019,"NO POSES STORED FOR LIGAND",3.78,,,,,,,,,,,,,,
CC#CCn1c(N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)nc2c1c(=O)n(Cc1nc(NCc3ccccc3)c3ccccc3n1)c(=O)n2C,"CHEMBL3680628",1051,"NO POSES STORED FOR LIGAND",7.56,,,,,,,,,,,,,,
CC#CCn1c(N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)nc2c1c(=O)n(Cc1nc(NCc3ccccc3)c3ccccc3[nH+]1)c(=O)n2C,"CHEMBL3680628",1052,"NO POSES STORED FOR LIGAND",9.22,,,,,,,,,,,,,,
CC#CCn1c(N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)nc2c1c(=O)n(Cc1cc(C#N)cc3ccccc13)c(=O)n2C,"CHEMBL3680629",1053,"NO GOOD POSES FOUND",0.31,,,,,,,,,,,,,,
CC#CCn1c(N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)nc2c1c(=O)n(Cc1nc(-c3ccccc3)nc3ccccc13)c(=O)n2C,"CHEMBL3680630",1054,"NO GOOD POSES FOUND",0.49,,,,,,,,,,,,,,
CC#CCn1c(N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)nc2c1c(=O)n(Cc1cc(C#N)c3ccccc3n1)c(=O)n2C,"CHEMBL3680631",1055,"NO GOOD POSES FOUND",0.28,,,,,,,,,,,,,,
CC#CCn1c(N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)nc2c1c(=O)n(CC(=O)c1cccc(OC3CC3)c1)c(=O)n2C,"CHEMBL3680632",1056,"NO GOOD POSES FOUND",0.89,,,,,,,,,,,,,,
CC#CCn1c(N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)nc2c1c(=O)n(Cc1ccc3nc(C)c(C)nc3c1)c(=O)n2C,"CHEMBL3680633",1057,"NO GOOD POSES FOUND",0.31,,,,,,,,,,,,,,
CC#CCn1c(N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)nc2c1c(=O)n(CC(=O)c1ccccc1Br)c(=O)n2C,"CHEMBL3680634",1058,"NO GOOD POSES FOUND",1.73,,,,,,,,,,,,,,
CC#CCn1c(N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)nc2c1c(=O)n(Cc1nc3ccccc3c(C)c1C#N)c(=O)n2C,"CHEMBL3680635",1059,"NO GOOD POSES FOUND",0.31,,,,,,,,,,,,,,
CC#CCn1c(N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)nc2c1c(=O)n(Cc1nccc(-c3ccccc3)n1)c(=O)n2C,"CHEMBL3680636",1060,"NO GOOD POSES FOUND",2.12,,,,,,,,,,,,,,
CC#CCn1c(N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)nc2c1c(=O)n(CC(=O)c1ccccc1[N+](=O)[O-])c(=O)n2C,"CHEMBL3680637",1061,"NO GOOD POSES FOUND",2.05,,,,,,,,,,,,,,
CCN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](NC(=O)OC(C)(C)C)C3)n(Cc3cc(F)ccc3C#N)c1c2=O,"CHEMBL3687981",1066,"NO GOOD POSES FOUND",0.3,,,,,,,,,,,,,,
CS(=O)(=O)n1cc2c(n1)C[N@@H+]([C@H]1C[C@H]([NH3+])[C@@H](c3cc(F)ccc3F)N(Cc3cncc4cccnc34)C1)C2,"CHEMBL3697950",1067,"NO POSES STORED FOR LIGAND",3.31,,,,,,,,,,,,,,
CS(=O)(=O)n1cc2c(n1)CN([C@H]1C[C@H]([NH3+])[C@@H](c3cc(F)ccc3F)N(Cc3cncc4cccnc34)C1)C2,"CHEMBL3697950",1068,"NO POSES STORED FOR LIGAND",3.68,,,,,,,,,,,,,,
CS(=O)(=O)n1cc2c(n1)CN([C@H]1C[C@H](N)[C@@H](c3cc(F)ccc3F)N(Cc3cncc4cccnc34)C1)C2,"CHEMBL3697950",1070,"NO POSES STORED FOR LIGAND",2.95,,,,,,,,,,,,,,
CS(=O)(=O)n1cc2c(n1)CN([C@H]1C[C@H](N)[C@@H](c3cc(F)ccc3F)[N@H+](Cc3cncc4cccnc34)C1)C2,"CHEMBL3697950",1071,"NO POSES STORED FOR LIGAND",2.96,,,,,,,,,,,,,,
CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(CCC[NH+]1CCC(C(=O)OC(C)C)CC1)c(=O)n2C,"CHEMBL3909049",1114,"NO POSES STORED FOR LIGAND",6.15,,,,,,,,,,,,,,
CS(=O)(=O)c1cccc(-c2ccc3ccc4c(c3c2)C[C@@H]([NH3+])[C@H](c2cc(F)c(F)cc2F)O4)c1,"CHEMBL3910262",1117,"NO POSES STORED FOR LIGAND",2.26,,,,,,,,,,,,,,
CS(=O)(=O)c1cccc(-c2ccc3ccc4c(c3c2)C[C@@H](N)[C@H](c2cc(F)c(F)cc2F)O4)c1,"CHEMBL3910262",1118,"NO POSES STORED FOR LIGAND",1.81,,,,,,,,,,,,,,
CS(=O)(=O)c1ccccc1-c1c[nH]c2c(=O)n(Cc3cc(F)ccc3C#N)c(N3CCC[C@@H]([NH3+])C3)nc12,"CHEMBL4161924",1233,"NO POSES STORED FOR LIGAND",4.78,,,,,,,,,,,,,,
CC(C)S(=O)(=O)c1ccc(-c2c[nH]c3c(=O)n(Cc4cc(F)ccc4C#N)c(N4CCC[C@@H]([NH3+])C4)nc23)cc1,"CHEMBL4165359",1235,"NO POSES STORED FOR LIGAND",3.81,,,,,,,,,,,,,,
CS(=O)(=O)c1ccc(-c2c[nH]c3c(=O)n(Cc4cc(F)ccc4C#N)c(N4CCC[C@@H]([NH3+])C4)nc23)cc1F,"CHEMBL4173673",1238,"NO POSES STORED FOR LIGAND",3.05,,,,,,,,,,,,,,
Cc1csc(N[C@@H]2c3cc(I)ccc3N=C(c3ccccc3)N2/N=C/c2cccc([N+](=O)[O-])c2)n1,"CHEMBL4238698",1240,"NO GOOD POSES FOUND",0.08,,,,,,,,,,,,,,
Cc1csc(N[C@@H]2c3cc(I)ccc3[NH+]=C(c3ccccc3)N2/N=C/c2cccc([N+](=O)[O-])c2)n1,"CHEMBL4238698",1241,"NO POSES STORED FOR LIGAND",3.83,,,,,,,,,,,,,,
O=[N+]([O-])c1cccc(/C=N/N2C(c3ccccc3)=Nc3ccc(I)cc3[C@H]2Nc2nccs2)c1,"CHEMBL4239107",1243,"NO GOOD POSES FOUND",0.08,,,,,,,,,,,,,,
O=[N+]([O-])c1cccc(/C=N/N2C(c3ccccc3)=[NH+]c3ccc(I)cc3[C@H]2Nc2nccs2)c1,"CHEMBL4239107",1244,"NO POSES STORED FOR LIGAND",3.87,,,,,,,,,,,,,,
COc1ccc(/C=N/N2C(c3ccccc3)=Nc3ccc(I)cc3[C@H]2Nc2nccs2)cc1,"CHEMBL4242883",1247,"NO GOOD POSES FOUND",0.09,,,,,,,,,,,,,,
COc1ccc(/C=N/N2C(c3ccccc3)=[NH+]c3ccc(I)cc3[C@H]2Nc2nccs2)cc1,"CHEMBL4242883",1248,"NO POSES STORED FOR LIGAND",4.13,,,,,,,,,,,,,,
O=[N+]([O-])c1cccc(/C=N/N2C(c3ccccc3)=Nc3ccccc3[C@H]2Nc2nccs2)c1,"CHEMBL4249193",1249,"NO GOOD POSES FOUND",0.08,,,,,,,,,,,,,,
O=[N+]([O-])c1cccc(/C=N/N2C(c3ccccc3)=[NH+]c3ccccc3[C@H]2Nc2nccs2)c1,"CHEMBL4249193",1250,"NO POSES STORED FOR LIGAND",4.11,,,,,,,,,,,,,,
O=C(CO[N+](=O)[O-])N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,"CHEMBL4434648",1251,"NO GOOD POSES FOUND",0.36,,,,,,,,,,,,,,
O=C(CCCO[N+](=O)[O-])N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,"CHEMBL4437841",1252,"NO GOOD POSES FOUND",1.86,,,,,,,,,,,,,,
Cc1cccc(-c2nnc3ccc(N4CC[NH+](C(c5ccccc5)c5ccccc5)CC4)nn23)c1,"CHEMBL4460852",1254,"NO GOOD POSES FOUND",0.12,,,,,,,,,,,,,,
Cc1cccc(-c2nnc3ccc(N4CCN(C(c5ccccc5)c5ccccc5)CC4)nn23)c1,"CHEMBL4460852",1255,"INVALID ATOM(S), ETC.",0.11,,,,,,,,,,,,,,
O=C(CCCCCO[N+](=O)[O-])N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,"CHEMBL4524414",1263,"NO GOOD POSES FOUND",2.76,,,,,,,,,,,,,,
O=C(CCCCO[N+](=O)[O-])N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,"CHEMBL4577865",1271,"NO GOOD POSES FOUND",1.86,,,,,,,,,,,,,,
CCOC(=O)c1c(C(C)C)cc(C(C)C)c(C(=O)OCC)c1-c1cc2ccc(-c3ccc4c(C)cccc4c3)cc2[nH]1,"CHEMBL4632896",1273,"NO GOOD POSES FOUND",0.33,,,,,,,,,,,,,,
[NH3+][C@H]1C[C@@H]([N@H+]2Cc3cn(S(=O)(=O)C4CCCC4)nc3C2)[C@@H](C(F)(F)F)O[C@@H]1c1cc(F)ccc1F,"CHEMBL4634474",1275,"NO POSES STORED FOR LIGAND",5.92,,,,,,,,,,,,,,
O=[N+]([O-])c1cccc(/C=N/N2C(c3ccccc3)=Nc3ccc(I)cc3[C@H]2N[C@@H]2N=CCS2)c1,"CHEMBL4638480",1278,"NO GOOD POSES FOUND",0.09,,,,,,,,,,,,,,
O=[N+]([O-])c1cccc(/C=N/N2C(c3ccccc3)=[NH+]c3ccc(I)cc3[C@H]2N[C@@H]2N=CCS2)c1,"CHEMBL4638480",1279,"NO POSES STORED FOR LIGAND",5.53,,,,,,,,,,,,,,
N[C@H]1C[C@@H]([N@@H+]2Cc3cn(S(=O)(=O)[N-]C(=O)c4ccccc4)nc3C2)CO[C@@H]1c1cc(F)ccc1F,"CHEMBL4746458",1295,"NO POSES STORED FOR LIGAND",3.06,,,,,,,,,,,,,,
C[S@@](=O)(=NS(=O)(=O)c1ccccc1)n1cc2c(n1)C[N@@H+]([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,"CHEMBL4776573",1312,"NO POSES STORED FOR LIGAND",2.72,,,,,,,,,,,,,,
C[S@@](=O)(=NS(=O)(=O)c1ccccc1)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H]([NH3+])C1)C2,"CHEMBL4776573",1313,"NO POSES STORED FOR LIGAND",2.64,,,,,,,,,,,,,,
CC(C)=CCC/C(C)=C/OC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCNC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C,"CHEMBL5219532",1330,"NO POSES STORED FOR LIGAND",21.38,,,,,,,,,,,,,,
COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,"CHEMBL5219966",1331,"NO POSES STORED FOR LIGAND",22.88,,,,,,,,,,,,,,
CC(C)(C)OC(=O)NCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@H]1C(=O)O/C=C/c1ccccc1,"CHEMBL5219996",1332,"NO POSES STORED FOR LIGAND",19.87,,,,,,,,,,,,,,
CCOC(=O)/C=C/OC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCNC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C,"CHEMBL5220613",1333,"NO POSES STORED FOR LIGAND",24.24,,,,,,,,,,,,,,
CC(C)[C@H](Nc1ccc(CNC(=O)[C@@H]2CSCN2C(=O)C[C@H](N)Cc2cc(F)ccc2F)cc1)C(=O)[O-],"CHEMBL5267798",1338,"NO POSES STORED FOR LIGAND",14.25,,,,,,,,,,,,,,
O=C(CNc1nc(Nc2ccc(S(=O)(=O)Nc3cncs3)cc2)nc(N2CCOCC2)n1)Nc1ccc(F)cc1,"CHEMBL5271401",1348,"NO POSES STORED FOR LIGAND",5.75,,,,,,,,,,,,,,
O=C(CNc1nc(Nc2ccc(S(=O)(=O)/N=c3/[nH]ccs3)cc2)nc(N2CCOCC2)n1)Nc1ccc(F)cc1,"CHEMBL5275453",1357,"NO POSES STORED FOR LIGAND",6.27,,,,,,,,,,,,,,
CCN(CC)S(=O)(=O)c1cccc(C(=O)NC[C@@H]2CCCN2C(=O)C[C@H]([NH3+])[C@H]2CCc3cc(F)c(F)cc32)c1,"CHEMBL5277828",1365,"NO POSES STORED FOR LIGAND",10.81,,,,,,,,,,,,,,
CCN(CC)S(=O)(=O)c1cccc(C(=O)NC[C@@H]2CCCN2C(=O)C[C@H](N)[C@H]2CCc3cc(F)c(F)cc32)c1,"CHEMBL5277828",1366,"NO POSES STORED FOR LIGAND",15.49,,,,,,,,,,,,,,
C[C@H]1CCN(C(=O)CNc2cc3cc(-c4ccccc4)c(-c4ccccc4)cc3oc2=O)C1,"CHEMBL5285191",1372,"NO GOOD POSES FOUND",0.1,,,,,,,,,,,,,,
CC(C)[C@H](Nc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)ccc2F)cc1)C(=O)[O-],"CHEMBL5287917",1374,"NO POSES STORED FOR LIGAND",15.6,,,,,,,,,,,,,,
N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1cc(S(=O)(=O)N2CCOCC2)c(F)cc1F)[C@H]1CCc2cc(F)c(F)cc21,"CHEMBL5289339",1376,"NO POSES STORED FOR LIGAND",7.54,,,,,,,,,,,,,,
CCCCOc1ccc(C(=O)/C=C/c2cc(Cl)c(O)cc2OC)cc1,"CHEMBL5410220",1383,"NO GOOD POSES FOUND",0.06,,,,,,,,,,,,,,
CCCCOc1ccc(C(=O)/C=C/c2cc(Cl)c([O-])cc2OC)cc1,"CHEMBL5410220",1384,"INVALID ATOM(S), ETC.",0.06,,,,,,,,,,,,,,
