,molecule_chembl_id,smiles,IC50,pIC50,molLogP,tpsa,MolWT,NumRotatableBonds,NumHDonors,NumHAcceptors,ro5_fulfilled
1454,CHEMBL475573,O=C([C@@H]1C[C@H](N2CCN(c3nc4ccncc4o3)CC2)CN1)N1CCC(F)(F)C1,7.4,7.130768280269024,0.9428999999999992,77.74,406.43699999999967,3,1,7,True
1455,CHEMBL474409,O=C([C@@H]1C[C@H](N2CCN(c3cnccn3)CC2)CN1)N1CCC(F)(F)C1,5.6,7.251811972993799,0.19670000000000054,64.60000000000001,366.4159999999996,3,1,6,True
1456,CHEMBL514011,N#Cc1cccnc1N1CCN([C@@H]2CN[C@H](C(=O)N3CCC(F)(F)C3)C2)CC1,4.8,7.318758762624412,0.6733799999999999,75.5,390.43799999999965,3,1,6,True
1457,CHEMBL474410,O=C([C@@H]1C[C@H](N2CCN(c3ccc(C(F)(F)F)cn3)CC2)CN1)N1CCC(F)(F)C1,5.2,7.2839966563652,1.8204999999999998,51.71000000000001,433.42499999999967,3,1,5,True
1458,CHEMBL475586,O=C([C@@H]1C[C@H](N2CCN(c3nc4cccnc4o3)CC2)CN1)N1CCC(F)(F)C1,5.2,7.2839966563652,0.9429000000000001,77.74,406.43699999999967,3,1,7,True
1459,CHEMBL473419,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CC[C@@H](F)C1,51.0,6.292429823902063,-0.10049999999999892,64.60000000000001,348.4259999999996,3,1,6,True
1460,CHEMBL473418,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCCC1,31.0,6.508638306165727,-0.048499999999998655,64.60000000000001,330.4359999999996,3,1,6,True
1461,CHEMBL514623,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CC[C@H](F)C1,31.0,6.508638306165727,-0.10049999999999892,64.60000000000001,348.4259999999996,3,1,6,True
1462,CHEMBL474421,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1C[C@@H](F)[C@@H](F)C1,13.0,6.886056647693163,-0.15249999999999853,64.60000000000001,366.4159999999996,3,1,6,True
1463,CHEMBL472992,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1C[C@@H](F)[C@H](F)C1,309.0,5.510041520575165,-0.15249999999999853,64.60000000000001,366.4159999999996,3,1,6,True
1464,CHEMBL515869,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CC(F)(F)C(F)(F)C1,25.0,6.6020599913279625,0.4418999999999998,64.60000000000001,402.3959999999996,3,1,6,True
1465,CHEMBL472993,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCC1,309.0,5.510041520575165,-0.4385999999999981,64.60000000000001,316.4089999999996,3,1,6,True
1466,CHEMBL473188,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CC(F)C1,41.0,6.3872161432802645,-0.4905999999999986,64.60000000000001,334.3989999999996,3,1,6,True
1467,CHEMBL514935,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CC(F)(F)C1,134.0,5.872895201635193,-0.1933999999999989,64.60000000000001,352.3889999999996,3,1,6,True
1468,CHEMBL472995,O=C([C@@H]1C[C@@H](N2CCN(c3ncccn3)CC2)CN1)N1CCC(F)(F)C1,338.0,5.471083299722345,0.19670000000000054,64.60000000000001,366.4159999999996,3,1,6,True
1469,CHEMBL517072,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,71.0,6.1487416512809245,2.6518000000000006,77.04,457.3249999999998,6,1,5,True
1470,CHEMBL479370,N[C@@H](CC(=O)N1CCn2cnnc2C1)Cc1cc(F)c(F)cc1F,68.0,6.167491087293763,0.9976999999999996,77.04,339.3209999999997,5,1,5,True
1471,CHEMBL150,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,1807.8440198202936,4.742839043027469,2.2824000000000004,111.13000000000001,286.2389999999998,5,4,6,True
1472,CHEMBL479380,N#Cc1ccc(N2C[C@@H]3[C@H](C2)[C@H]3NCC(=O)N2C[C@@H](F)C[C@H]2C#N)cc1,165.0,5.782516055786093,1.0450599999999997,83.16,353.4009999999997,4,1,5,True
1473,CHEMBL480712,N#Cc1ccc(N2C[C@@H]3[C@H](C2)[C@H]3NCC(=O)N2CC(F)(F)C[C@H]2C#N)nc1,93.0,6.031517051446065,0.7372599999999996,96.05,372.37899999999973,4,1,6,True
1474,CHEMBL519272,N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3ncccc3Cl)C[C@@H]21,1300.0,4.886056647693163,1.22178,72.26,363.8239999999998,4,1,5,True
1475,CHEMBL452998,N#Cc1cccnc1N1C[C@@H]2[C@H](C1)[C@H]2NCC(=O)N1C[C@@H](F)C[C@H]1C#N,91.0,6.040958607678906,0.4400600000000001,96.05000000000001,354.38899999999967,4,1,6,True
1476,CHEMBL480705,N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3ncccc3[N+](=O)[O-])C[C@@H]21,78.0,6.107905397309519,0.4765800000000002,115.4,374.3759999999998,5,1,7,True
1477,CHEMBL519265,N#Cc1ccc(N2C[C@@H]3[C@H](C2)[C@H]3NCC(=O)N2C[C@@H](F)C[C@H]2C#N)nc1,147.0,5.832682665251824,0.4400599999999997,96.05,354.3889999999997,4,1,6,True
1478,CHEMBL480324,N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3ccc(C(F)(F)F)cn3)C[C@@H]21,123.0,5.910094888560602,1.5871800000000003,72.26,397.3759999999997,4,1,5,True
1479,CHEMBL479736,N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3ccc([N+](=O)[O-])cn3)C[C@@H]21,85.0,6.070581074285707,0.47658,115.4,374.37599999999975,5,1,7,True
1480,CHEMBL471956,N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3ccc(Cl)cn3)C[C@@H]21,49.0,6.309803919971486,1.22178,72.26,363.82399999999967,4,1,5,True
1481,CHEMBL511125,N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3ccccn3)C[C@@H]21,27.0,6.568636235841013,0.5683799999999997,72.26,329.3789999999997,4,1,5,True
1482,CHEMBL509391,N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3nccc4ccccc34)C[C@@H]21,3670.0,4.435333935747911,1.72158,72.26,379.4389999999998,4,1,5,True
1483,CHEMBL480537,N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3nc4ccccc4o3)C[C@@H]21,221.0,5.655607726314889,1.3145799999999999,85.4,369.3999999999998,4,1,6,True
1484,CHEMBL480536,N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3nc4ccccc4s3)C[C@@H]21,186.0,5.730487055782084,1.78308,72.26,385.4679999999998,4,1,6,True
1485,CHEMBL482104,N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3cnc4ccccc4n3)C[C@@H]21,186.0,5.730487055782084,1.11658,85.15,380.4269999999998,4,1,6,True
1486,CHEMBL479983,N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3nccs3)C[C@@H]21,146.0,5.835647144215563,0.6298800000000002,72.26,335.40799999999973,4,1,6,True
1487,CHEMBL482262,N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3nccc(C(F)(F)F)n3)C[C@@H]21,181.0,5.742321425130816,0.9821800000000005,85.15,398.36399999999975,4,1,6,True
1488,CHEMBL482261,N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3ncccn3)C[C@@H]21,84.0,6.075720713938118,-0.03661999999999899,85.15,330.36699999999973,4,1,6,True
1489,CHEMBL480943,N#Cc1ccc(N2C[C@@H]3[C@H](C2)[C@H]3NCC(=O)N2C[C@@H](F)C[C@H]2C#N)c2ccccc12,1715.0,4.7657358756212105,2.1982599999999994,83.16,403.4609999999998,4,1,5,True
1490,CHEMBL480942,N#Cc1cc(F)cc(N2C[C@@H]3[C@H](C2)[C@H]3NCC(=O)N2C[C@@H](F)C[C@H]2C#N)c1,118.0,5.928117992693875,1.1841599999999997,83.16,371.39099999999974,4,1,5,True
1491,CHEMBL520921,N#Cc1c(F)cc(F)cc1N1C[C@@H]2[C@H](C1)[C@H]2NCC(=O)N1C[C@@H](F)C[C@H]1C#N,630.0,5.200659450546418,1.3232599999999997,83.16,389.38099999999974,4,1,5,True
1492,CHEMBL479803,N#Cc1cc(F)ccc1N1C[C@@H]2[C@H](C1)[C@H]2NCC(=O)N1C[C@@H](F)C[C@H]1C#N,422.0,5.374687549038326,1.1841599999999999,83.16,371.3909999999997,4,1,5,True
1493,CHEMBL480781,N#Cc1cc(C(F)(F)F)ccc1N1C[C@@H]2[C@H](C1)[C@H]2NCC(=O)N1C[C@@H](F)C[C@H]1C#N,141.0,5.85078088734462,2.06386,83.16,421.3979999999998,4,1,5,True
1494,CHEMBL479794,N#Cc1c(F)cccc1N1C[C@@H]2[C@H](C1)[C@H]2NCC(=O)N1C[C@@H](F)C[C@H]1C#N,92.0,6.036212172654444,1.1841599999999999,83.16,371.3909999999997,4,1,5,True
1495,CHEMBL481177,N#Cc1cccc(F)c1N1C[C@@H]2[C@H](C1)[C@H]2NCC(=O)N1C[C@@H](F)C[C@H]1C#N,63.0,6.200659450546418,1.1841599999999999,83.16,371.3909999999997,4,1,5,True
1496,CHEMBL520266,N#Cc1c(N2C[C@@H]3[C@H](C2)[C@H]3NCC(=O)N2C[C@@H](F)C[C@H]2C#N)cccc1C(F)(F)F,42.0,6.376750709602099,2.06386,83.16,421.39799999999974,4,1,5,True
1497,CHEMBL479538,N#Cc1c(Cl)cccc1N1C[C@@H]2[C@H](C1)[C@H]2NCC(=O)N1C[C@@H](F)C[C@H]1C#N,31.0,6.508638306165727,1.6984599999999996,83.16,387.8459999999997,4,1,5,True
1498,CHEMBL471960,N#Cc1ccccc1N1C[C@@H]2[C@H](C1)[C@H]2NCC(=O)N1C[C@@H](F)C[C@H]1C#N,51.0,6.292429823902063,1.0450599999999997,83.16,353.40099999999967,4,1,5,True
1499,CHEMBL471785,N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3ccc(C(=O)NC4CC4)cc3)C[C@@H]21,3740.0,4.42712839779952,1.0655800000000002,88.47,411.4809999999997,6,2,5,True
1500,CHEMBL471784,CNC(=O)c1ccc(N2C[C@@H]3[C@H](C2)[C@H]3NCC(=O)N2C[C@@H](F)C[C@H]2C#N)cc1,3430.0,4.464705879957229,0.5329800000000013,88.47,385.4429999999997,6,2,5,True
1501,CHEMBL480155,N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3ccc(C(N)=O)cc3)C[C@@H]21,95.0,6.022276394711152,0.2722800000000017,102.46000000000001,371.4159999999997,5,2,5,True
1502,CHEMBL480154,CCOC(=O)c1ccc(N2C[C@@H]3[C@H](C2)[C@H]3NCC(=O)N2C[C@@H](F)C[C@H]2C#N)cc1,229.0,5.640164517660112,1.3500800000000002,85.67,400.4539999999996,7,1,6,True
1503,CHEMBL480914,CC(=O)c1ccc(N2C[C@@H]3[C@H](C2)[C@H]3NCC(=O)N2C[C@@H](F)C[C@H]2C#N)cc1,109.0,5.962573502059376,1.3759799999999998,76.44,370.42799999999966,6,1,5,True
1504,CHEMBL480913,N#Cc1ccc(N2C[C@@H]3[C@H](C2)[C@H]3NCC(=O)N2C[C@@H](F)C[C@H]2C#N)cc1C(F)(F)F,2540.0,4.5951662833800615,2.06386,83.16,421.39799999999974,4,1,5,True
1505,CHEMBL481288,N#Cc1ccc(N2C[C@@H]3[C@H](C2)[C@H]3NCC(=O)N2C[C@@H](F)C[C@H]2C#N)c(C(F)(F)F)c1,59.0,6.229147988357856,2.06386,83.16,421.39799999999974,4,1,5,True
1506,CHEMBL481290,N#Cc1ccc(N2C[C@@H]3[C@H](C2)[C@H]3NCC(=O)N2C[C@@H](F)C[C@H]2C#N)cc1Cl,152.0,5.818156412055227,1.6984599999999996,83.16,387.8459999999997,4,1,5,True
1507,CHEMBL481669,N#Cc1ccc(N2C[C@@H]3[C@H](C2)[C@H]3NCC(=O)N2C[C@@H](F)C[C@H]2C#N)c(Cl)c1,95.0,6.022276394711152,1.69846,83.16,387.8459999999998,4,1,5,True
1508,CHEMBL520434,N#Cc1c(F)cc(N2C[C@@H]3[C@H](C2)[C@H]3NCC(=O)N2C[C@@H](F)C[C@H]2C#N)cc1F,38.0,6.42021640338319,1.3232599999999997,83.16,389.38099999999974,4,1,5,True
1509,CHEMBL479567,N#Cc1ccc(N2C[C@@H]3[C@H](C2)[C@H]3NCC(=O)N2C[C@@H](F)C[C@H]2C#N)cc1F,110.0,5.958607314841775,1.1841599999999999,83.16,371.39099999999974,4,1,5,True
1510,CHEMBL479381,N#Cc1ccc(N2C[C@@H]3[C@H](C2)[C@H]3NCC(=O)N2C[C@@H](F)C[C@H]2C#N)c(F)c1,153.0,5.815308569182402,1.1841599999999997,83.16,371.39099999999974,4,1,5,True
1511,CHEMBL184651,N#Cc1ccc(NCCNCC(=O)N2N=CCC2C#N)nc1,140.0,5.853871964321762,0.06505999999999945,117.2,297.3219999999997,6,2,7,True
1512,CHEMBL515378,CC(C)(C)C(NC(=O)C[C@@H](N)C(=O)N1CCC[C@H]1C#N)c1ccccc1,251.0,5.600326278518962,2.1219800000000006,99.22,356.4699999999996,6,2,4,True
1513,CHEMBL461117,CC[C@H](C)[C@H](N)C(=O)N1C[C@@H](F)C[C@H]1C#N,0.6,8.221848749616356,0.82238,70.12,227.28300000000016,6,1,3,True
1514,CHEMBL456413,N#C[C@H]1C[C@@H](F)CN1C(=O)[C@@H](N)C(c1ccc(F)cc1)c1ccc(F)cc1,22.0,6.657577319177793,2.8865800000000013,70.12,373.37799999999976,5,1,3,True
1515,CHEMBL456419,CC1(NCC(=O)N2C[C@H](F)C[C@@H]2C#N)CCN(S(C)(=O)=O)CC1,6.2,7.207608310501746,-0.14731999999999967,93.50999999999999,346.42799999999966,6,1,5,True
1516,CHEMBL456420,N#Cc1ccc(N[C@@H]2CNC(C(=O)N3CCC[C@H]3C#N)C2)cc1C#N,0.13,8.886056647693163,1.0869399999999991,115.73999999999998,334.3829999999997,3,2,6,True
1517,CHEMBL445437,N#Cc1ccc(N[C@@H]2CNC(C(=O)N3CCC[C@H]3C#N)C2)cc1Cl,0.15,8.823908740944319,1.868659999999999,91.94999999999999,343.81799999999964,3,2,5,True
1518,CHEMBL459357,CN(C)C(=O)[C@@H](c1ccc(C2=CN3N=CNC3C=C2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,4.3,7.366531544420414,0.8414000000000007,94.27,426.49599999999964,8,2,6,True
1519,CHEMBL460842,O=C(CNC12CC3CC(CC(C3)C1)C2)N1CCC[C@H]1B(O)O,8.0,7.096910013008056,0.5477999999999996,72.80000000000001,306.2149999999995,6,3,4,True
1520,CHEMBL459591,CC(C)=CCN1C(C2CC[C@H]3NCC[C@@H]23)=NC2C1C(=O)N(CC(=O)c1ccccc1)C(=O)N2C,18.0,6.7447274948966935,2.5263999999999998,85.32000000000001,463.58199999999965,9,1,6,True
1521,CHEMBL460013,CC(N)/C(F)=C1\CCC[C@@H]1C#N.Cl,6030.000000000003,4.219682687859849,2.302680000000001,49.81,204.67600000000013,3,1,2,True
1522,CHEMBL473166,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1ccccc1)NCC(=O)N1CCC[C@H]1C#N,85.0,6.070581074285707,1.9315799999999994,85.23,368.48099999999954,9,2,4,True
1523,CHEMBL514617,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1ccc(F)cc1)NCC(=O)N1CCC[C@H]1C#N,54.0,6.267606240177032,2.0706799999999994,85.23,386.4709999999996,9,2,4,True
1524,CHEMBL473172,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1cccc(F)c1)NCC(=O)N1CCC[C@H]1C#N,64.0,6.1938200260161125,2.0706799999999994,85.23,386.4709999999996,9,2,4,True
1525,CHEMBL515552,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1ccc(F)cc1F)NCC(=O)N1CCC[C@H]1C#N,84.0,6.075720713938118,2.2097800000000003,85.23,404.4609999999997,9,2,4,True
1526,CHEMBL472976,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1cc(F)cc(F)c1)NCC(=O)N1CCC[C@H]1C#N,75.0,6.1249387366083,2.2097800000000003,85.23,404.4609999999997,9,2,4,True
1527,CHEMBL472977,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1ccc(F)c(F)c1)NCC(=O)N1CCC[C@H]1C#N,62.0,6.2076083105017466,2.2097800000000003,85.23,404.4609999999997,9,2,4,True
1528,CHEMBL473176,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1ccc(C(F)(F)F)cc1)NCC(=O)N1CCC[C@H]1C#N,85.0,6.070581074285707,2.950380000000001,85.23,436.47799999999967,9,2,4,True
1529,CHEMBL473973,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1cccc(C(F)(F)F)c1)NCC(=O)N1CCC[C@H]1C#N,60.0,6.221848749616356,2.950380000000002,85.23,436.47799999999967,9,2,4,True
1530,CHEMBL474559,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1cccc(OC(F)(F)F)c1)NCC(=O)N1CCC[C@H]1C#N,73.0,6.136677139879544,2.8301800000000013,94.46000000000001,452.4769999999997,10,2,5,True
1531,CHEMBL474560,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1ccc(Cl)cc1)NCC(=O)N1CCC[C@H]1C#N,86.0,6.0655015487564325,2.5849800000000007,85.23,402.92599999999965,9,2,4,True
1532,CHEMBL463481,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1cccc(Cl)c1)NCC(=O)N1CCC[C@H]1C#N,46.99999999999999,6.327902142064283,2.5849800000000007,85.23,402.92599999999965,9,2,4,True
1533,CHEMBL474959,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1ccc(Cl)c(Cl)c1)NCC(=O)N1CCC[C@H]1C#N,68.0,6.167491087293763,3.238380000000002,85.23,437.3709999999997,9,2,4,True
1534,CHEMBL474960,COc1ccc([C@H]2C[C@@H]2NC(=O)CC(C)(C)NCC(=O)N2CCC[C@H]2C#N)cc1OC,101.0,5.995678626217358,1.94878,103.69000000000001,428.5329999999996,13,2,6,True
1535,CHEMBL472797,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1cccnc1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,24.0,6.619788758288394,1.2745800000000003,98.12,387.4589999999996,9,2,5,True
1536,CHEMBL474767,Cc1ncsc1[C@H]1C[C@@H]1NC(=O)CC(C)(C)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,12.247448713915889,6.911954370472159,1.6444999999999994,98.12,407.51499999999965,10,2,6,True
1537,CHEMBL474768,CC(C)(CC(=O)N[C@@H]1C[C@H]1c1cccc(Cl)c1)NCC(=O)N1CCC[C@H]1C#N,56.0,6.251811972993799,2.5849800000000007,85.23,402.92599999999965,9,2,4,True
1538,CHEMBL447393,CC(C)(CC(=O)N[C@@H]1C[C@H]1c1cccc(Cl)c1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,27.0,6.568636235841013,2.5329800000000002,85.23,420.91599999999966,9,2,4,True
1539,CHEMBL464092,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1ccccc1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,19.0,6.721246399047171,1.8795799999999996,85.23,386.47099999999955,9,2,4,True
1540,CHEMBL517776,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1cccc(Cl)c1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,15.0,6.823908740944319,2.5329800000000002,85.23,420.91599999999966,9,2,4,True
1541,CHEMBL464093,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1cccc(F)c1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,21.0,6.6777807052660805,2.01868,85.23,404.4609999999996,9,2,4,True
1542,CHEMBL463277,COc1ccc([C@H]2C[C@@H]2NC(=O)CC(C)(C)NCC(=O)N2C[C@@H](F)C[C@H]2C#N)cc1,22.0,6.657577319177793,1.8881800000000002,94.46000000000001,416.4969999999996,11,2,5,True
1543,CHEMBL518831,COc1cccc([C@H]2C[C@@H]2NC(=O)CC(C)(C)NCC(=O)N2C[C@@H](F)C[C@H]2C#N)c1,26.0,6.585026652029182,1.8881800000000002,94.46000000000001,416.49699999999956,11,2,5,True
1544,CHEMBL462839,CCOc1cccc([C@H]2C[C@@H]2NC(=O)CC(C)(C)NCC(=O)N2C[C@@H](F)C[C@H]2C#N)c1,17.0,6.769551078621726,2.2782799999999996,94.46000000000001,430.52399999999955,12,2,5,True
1545,CHEMBL463230,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1cccc(OC(F)(F)F)c1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,20.0,6.698970004336019,2.7781800000000008,94.46000000000001,470.4669999999997,10,2,5,True
1546,CHEMBL463231,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1cccc(Cl)c1)NCC(=O)N1CC(F)(F)C[C@H]1C#N,26.0,6.585026652029182,2.8301800000000013,85.23,438.90599999999966,9,2,4,True
1547,CHEMBL562525,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1ccccc1)Cc1cccc(Cl)c1,27.0,6.568636235841013,3.020900000000002,75.43,399.9219999999996,8,2,3,True
1548,CHEMBL550862,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1ccccc1F)Cc1ccccc1F,49.0,6.309803919971486,2.6457000000000006,75.43,401.45699999999965,8,2,3,True
1549,CHEMBL552263,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1cccc(F)c1)Cc1ccccc1F,92.0,6.036212172654444,2.6457000000000006,75.43,401.45699999999965,8,2,3,True
1550,CHEMBL553936,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1ccc(F)cc1)Cc1ccccc1F,92.0,6.036212172654444,2.6457000000000006,75.43,401.45699999999965,8,2,3,True
1551,CHEMBL560123,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1ccccn1)Cc1ccccc1F,47.0,6.327902142064283,1.9016000000000006,88.32000000000001,384.45499999999964,8,2,4,True
1552,CHEMBL563911,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1cccnc1)Cc1ccccc1F,87.0,6.060480747381382,1.9016000000000006,88.32000000000001,384.45499999999964,8,2,4,True
1553,CHEMBL562981,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1ccncc1)Cc1ccccc1F,66.0,6.180456064458132,1.9016000000000006,88.32000000000001,384.45499999999964,8,2,4,True
1554,CHEMBL557851,CS(=O)(=O)c1ccc(C(=O)NC[C@@H]2CCCN2C(=O)C[C@H](N)Cc2ccccc2F)cc1,77.0,6.113509274827518,1.9101000000000001,109.57000000000001,461.55899999999974,10,2,5,True
1555,CHEMBL563108,CS(=O)(=O)c1ccccc1C(=O)NC[C@@H]1CCCN1C(=O)C[C@H](N)Cc1ccccc1F,27.0,6.568636235841013,1.9101000000000006,109.57000000000001,461.5589999999997,10,2,5,True
1556,CHEMBL564043,CS(=O)(=O)c1ccccc1C(=O)NC[C@@H]1CCCN1C(=O)C[C@H](N)Cc1cccc(Cl)c1,14.0,6.853871964321762,2.424400000000001,109.57000000000001,478.0139999999997,10,2,5,True
1557,CHEMBL564249,CS(=O)(=O)c1cccc(C(=O)NC[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cccc(Cl)c2)c1,0.38,8.42021640338319,2.424400000000001,109.57000000000001,478.0139999999998,10,2,5,True
1558,CHEMBL561120,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)C1CC1)Cc1cccc(Cl)c1,12.0,6.920818753952375,2.1170999999999998,75.43,363.8889999999995,8,2,3,True
1559,CHEMBL563648,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)C1CC1)Cc1cc(F)c(F)cc1F,9.000000000000002,7.045757490560675,1.8809999999999996,75.43,383.41399999999953,8,2,3,True
1560,CHEMBL539187,N[C@@H](CC(=O)N1CCC[C@H]1CNS(=O)(=O)c1ccccc1)Cc1ccccc1F,34.0,6.468521082957745,2.0551000000000004,92.5,419.5219999999997,9,2,4,True
1561,CHEMBL561322,N[C@@H](CC(=O)N1CCC[C@H]1CNS(=O)(=O)c1ccccc1)Cc1cccc(Cl)c1,8.0,7.096910013008056,2.569400000000001,92.5,435.9769999999997,9,2,4,True
1562,CHEMBL549842,N[C@@H](CC(=O)N1CCC[C@H]1CNS(=O)(=O)c1ccccc1F)Cc1ccccc1F,53.0,6.275724130399211,2.1942000000000004,92.5,437.5119999999997,9,2,4,True
1563,CHEMBL562603,N[C@@H](CC(=O)N1CCC[C@H]1CNS(=O)(=O)c1cccc(F)c1)Cc1ccccc1F,94.0,6.026872146400302,2.1942000000000004,92.5,437.5119999999997,9,2,4,True
1564,CHEMBL565056,N[C@@H](CC(=O)N1CCC[C@H]1CNS(=O)(=O)c1ccc(F)cc1)Cc1ccccc1F,27.0,6.568636235841013,2.1942000000000004,92.5,437.5119999999997,9,2,4,True
1565,CHEMBL549432,N[C@@H](CC(=O)N1CCC[C@H]1CNS(=O)(=O)c1ccc(Cl)cc1)Cc1ccccc1F,20.0,6.698970004336019,2.7085,92.5,453.9669999999997,9,2,4,True
1566,CHEMBL560183,N[C@@H](CC(=O)N1CCC[C@H]1CNS(=O)(=O)c1cc(Cl)ccc1Cl)Cc1ccccc1F,24.0,6.619788758288394,3.361900000000001,92.5,488.4119999999998,9,2,4,True
1567,CHEMBL560184,N[C@@H](CC(=O)N1CCC[C@H]1CNS(=O)(=O)C1CC1)Cc1cccc(Cl)c1,30.0,6.522878745280337,1.6727,92.5,399.9439999999997,9,2,4,True
1568,CHEMBL563272,N[C@@H](CC(=O)N1CCC[C@H]1CNS(=O)(=O)C1CC1)Cc1cc(F)c(F)cc1F,7.999999999999998,7.096910013008056,1.4365999999999997,92.5,419.46899999999965,9,2,4,True
1569,CHEMBL385517,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,7.296059359109779,7.136911641342338,1.157979999999999,90.35000000000001,315.4169999999995,4,2,4,True
1570,CHEMBL539691,Cl.N#C[C@@H]1CS[C@H]2C[C@@H](N)C(=O)N12,105.0,5.978810700930062,-0.06711999999999996,70.11999999999999,219.6970000000001,1,1,4,True
1571,CHEMBL564670,Cl.N#C[C@@H]1CS[C@H]2C[C@](N)(c3ccccc3)C(=O)N12,26.0,6.585026652029182,1.45978,70.11999999999999,295.79499999999973,2,1,4,True
1572,CHEMBL560583,CC[C@@]1(N)C[C@@H]2SC[C@@H](C#N)N2C1=O.Cl,56.0,6.251811972993799,0.7130800000000002,70.12,247.75100000000012,3,1,4,True
1573,CHEMBL564854,CC(C)[C@@]1(N)C[C@@H]2SC[C@@H](C#N)N2C1=O.Cl,33.0,6.481486060122113,0.9590799999999999,70.12,261.77799999999996,4,1,4,True
1574,CHEMBL561263,CC(C)C[C@@]1(N)C[C@@H]2SC[C@@H](C#N)N2C1=O.Cl,63.0,6.200659450546418,1.34918,70.12,275.8049999999996,5,1,4,True
