SMILES,title,i_i_glide_lignum,docking_status,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_i_glide_gscore,r_i_glide_lipo,r_i_glide_hbond,r_i_glide_metal,r_i_glide_rewards,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_erotb,r_i_glide_esite,r_i_glide_emodel,r_i_glide_energy,r_i_glide_einternal
COc1ccc(S(=O)(=O)[N-]c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,"CHEMBL5276961",5019,"INVALID ATOM(S), ETC.",0.13,,,,,,,,,,,,,,
Cc1c(C(=O)CS(=O)(=O)c2ccccc2)c(=O)n(-c2ccccc2)n1C,"CHEMBL5277115",5023,"INVALID ATOM(S), ETC.",0.06,,,,,,,,,,,,,,
O=C([C@H]1CC[C@@H](n2cc(-c3ccc(-c4ccccc4)cc3)nn2)C1)N1CCC(F)(F)C1,"CHEMBL5278390",5028,"INVALID ATOM(S), ETC.",0.12,,,,,,,,,,,,,,
CCOC(=O)c1nnc2c(C(=O)OCC)cnn2c1[O-],"CHEMBL5280972",5040,"INVALID ATOM(S), ETC.",0.04,,,,,,,,,,,,,,
N#Cc1cnn2c([O-])c([N+](=O)[O-])nnc12,"CHEMBL5284943",5050,"INVALID ATOM(S), ETC.",0.01,,,,,,,,,,,,,,
O=C([C@H]1CC[C@@H](n2cc(-c3ccccc3O)nn2)C1)N1CCC(F)(F)C1,"CHEMBL5285764",5053,"NO GOOD POSES FOUND",0.12,,,,,,,,,,,,,,
O=C([C@H]1CC[C@@H](n2cc(-c3ccccc3[O-])nn2)C1)N1CCC(F)(F)C1,"CHEMBL5285764",5054,"INVALID ATOM(S), ETC.",0.11,,,,,,,,,,,,,,
CCOC(=O)c1cnn2c([O-])c(C(=O)NC(C)(C)C)nnc12,"CHEMBL5285907",5057,"NO GOOD POSES FOUND",0.04,,,,,,,,,,,,,,
CCOC(=O)c1cnn2c([O-])c([N+](=O)[O-])nnc12,"CHEMBL5285955",5058,"INVALID ATOM(S), ETC.",0.03,,,,,,,,,,,,,,
O=C([O-])Cc1ccccc1C(=O)Nc1ccc(S(=O)(=O)[N-]c2ncccn2)cc1,"CHEMBL5289336",5071,"NO GOOD POSES FOUND",0.1,,,,,,,,,,,,,,
O=C([O-])Cc1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,"CHEMBL5289336",5072,"NO POSES STORED FOR LIGAND",5.06,,,,,,,,,,,,,,
COc1ccc(C(=O)/C=C/c2cc(Cl)c(O)cc2OC)cc1,"CHEMBL5397277",5078,"NO GOOD POSES FOUND",0.03,,,,,,,,,,,,,,
COc1ccc(C(=O)/C=C/c2cc(Cl)c([O-])cc2OC)cc1,"CHEMBL5397277",5079,"INVALID ATOM(S), ETC.",0.03,,,,,,,,,,,,,,
COc1cc([O-])c(Cl)cc1/C=C/C(=O)c1ccc(O)c(C)c1,"CHEMBL5398811",5081,"NO GOOD POSES FOUND",0.03,,,,,,,,,,,,,,
COc1cc(O)c(Cl)cc1/C=C/C(=O)c1ccc([O-])c(C)c1,"CHEMBL5398811",5082,"NO GOOD POSES FOUND",0.03,,,,,,,,,,,,,,
COc1cc([O-])c(Cl)cc1/C=C/C(=O)c1ccc([O-])c(C)c1,"CHEMBL5398811",5083,"INVALID ATOM(S), ETC.",0.02,,,,,,,,,,,,,,
CCOc1ccc(C(=O)/C=C/c2cc(Cl)c(O)cc2OC)cc1,"CHEMBL5405870",5086,"NO GOOD POSES FOUND",0.04,,,,,,,,,,,,,,
CCOc1ccc(C(=O)/C=C/c2cc(Cl)c([O-])cc2OC)cc1,"CHEMBL5405870",5087,"INVALID ATOM(S), ETC.",0.03,,,,,,,,,,,,,,
COc1cc(O)c(Cl)cc1/C=C/C(=O)c1ccc([O-])c([N+](=O)[O-])c1,"CHEMBL5407794",5088,"NO GOOD POSES FOUND",0.04,,,,,,,,,,,,,,
COc1cc([O-])c(Cl)cc1/C=C/C(=O)c1ccc([O-])c([N+](=O)[O-])c1,"CHEMBL5407794",5089,"INVALID ATOM(S), ETC.",0.03,,,,,,,,,,,,,,
CCOc1ccc(C(=O)/C=C/c2cc(Br)c(O)cc2OC)cc1,"CHEMBL5408749",5091,"NO GOOD POSES FOUND",0.04,,,,,,,,,,,,,,
CCOc1ccc(C(=O)/C=C/c2cc(Br)c([O-])cc2OC)cc1,"CHEMBL5408749",5092,"INVALID ATOM(S), ETC.",0.03,,,,,,,,,,,,,,
COc1cc(C(=O)/C=C/c2cc(Cl)c(O)cc2OC)ccc1[O-],"CHEMBL5411710",5096,"NO GOOD POSES FOUND",0.03,,,,,,,,,,,,,,
COc1cc(C(=O)/C=C/c2cc(Cl)c([O-])cc2OC)ccc1O,"CHEMBL5411710",5097,"NO GOOD POSES FOUND",0.03,,,,,,,,,,,,,,
COc1cc(C(=O)/C=C/c2cc(Cl)c([O-])cc2OC)ccc1[O-],"CHEMBL5411710",5098,"INVALID ATOM(S), ETC.",0.03,,,,,,,,,,,,,,
CCCOc1ccc(C(=O)/C=C/c2cc(Br)c(O)cc2OC)cc1,"CHEMBL5412386",5099,"NO GOOD POSES FOUND",0.06,,,,,,,,,,,,,,
CCCOc1ccc(C(=O)/C=C/c2cc(Br)c([O-])cc2OC)cc1,"CHEMBL5412386",5100,"INVALID ATOM(S), ETC.",0.05,,,,,,,,,,,,,,
COc1ccc(C(=O)/C=C/c2cc(Cl)c([O-])cc2OC)cc1O,"CHEMBL5413637",5102,"NO GOOD POSES FOUND",0.03,,,,,,,,,,,,,,
COc1ccc(C(=O)/C=C/c2cc(Cl)c(O)cc2OC)cc1[O-],"CHEMBL5413637",5103,"NO GOOD POSES FOUND",0.03,,,,,,,,,,,,,,
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cccc2c1OCO2,"CHEMBL5414025",5104,"NO GOOD POSES FOUND",0.08,,,,,,,,,,,,,,
COc1cc(O)c(Cl)cc1/C=C/C(=O)c1ccc(C(F)(F)F)cc1,"CHEMBL5414115",5105,"NO GOOD POSES FOUND",0.04,,,,,,,,,,,,,,
COc1cc([O-])c(Cl)cc1/C=C/C(=O)c1ccc(C(F)(F)F)cc1,"CHEMBL5414115",5106,"INVALID ATOM(S), ETC.",0.04,,,,,,,,,,,,,,
COc1cc(O)c(Cl)cc1/C=C/C(=O)c1ccc([O-])cc1,"CHEMBL5416545",5112,"NO GOOD POSES FOUND",0.02,,,,,,,,,,,,,,
COc1cc([O-])c(Cl)cc1/C=C/C(=O)c1ccc(O)cc1,"CHEMBL5416545",5113,"NO GOOD POSES FOUND",0.03,,,,,,,,,,,,,,
COc1cc([O-])c(Cl)cc1/C=C/C(=O)c1ccc([O-])cc1,"CHEMBL5416545",5114,"INVALID ATOM(S), ETC.",0.02,,,,,,,,,,,,,,
COc1cc([O-])c(Cl)cc1/C=C/C(=O)c1cccc(O)c1,"CHEMBL5422010",5118,"NO GOOD POSES FOUND",0.02,,,,,,,,,,,,,,
COc1cc(O)c(Cl)cc1/C=C/C(=O)c1cccc([O-])c1,"CHEMBL5422010",5119,"NO GOOD POSES FOUND",0.03,,,,,,,,,,,,,,
COc1cc(OC)c(/C=C/C(=O)c2ccc(O)cc2)cc1Cl,"CHEMBL5423189",5120,"NO GOOD POSES FOUND",0.03,,,,,,,,,,,,,,
COc1cc(OC)c(/C=C/C(=O)c2ccc([O-])cc2)cc1Cl,"CHEMBL5423189",5121,"INVALID ATOM(S), ETC.",0.03,,,,,,,,,,,,,,
CCCOc1ccc(C(=O)/C=C/c2cc(Cl)c(O)cc2OC)cc1,"CHEMBL5424118",5122,"NO GOOD POSES FOUND",0.06,,,,,,,,,,,,,,
CCCOc1ccc(C(=O)/C=C/c2cc(Cl)c([O-])cc2OC)cc1,"CHEMBL5424118",5123,"INVALID ATOM(S), ETC.",0.06,,,,,,,,,,,,,,
COc1cc(O)c(Cl)cc1/C=C/C(=O)c1ccc(Br)cc1,"CHEMBL5429047",5130,"NO GOOD POSES FOUND",0.02,,,,,,,,,,,,,,
COc1cc([O-])c(Cl)cc1/C=C/C(=O)c1ccc(Br)cc1,"CHEMBL5429047",5131,"INVALID ATOM(S), ETC.",0.03,,,,,,,,,,,,,,
Cc1ccc2c(c1)CN(C(=O)CC(C)(C)NCC(=O)N1CCC[C@H]1C#N)C2,"CHEMBL5430453",5132,"NO GOOD POSES FOUND",0.21,,,,,,,,,,,,,,
N#C[C@@H]1CCCN1C(=O)CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,"CHEMBL5432172",5137,"NO GOOD POSES FOUND",0.08,,,,,,,,,,,,,,
